epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
28,563.305,1.53119,2.39312,0.1541,0.00344,0.79027,0.80595,0.4541,0.50595,0.31723,0.78212,0.43663,0.47431,0.23944,1.63447,2.58856,0.14875,0.00347,0,0.00922942,0.00922942,0.00922942
29,581.937,1.49376,2.31993,0.14903,0.00332,0.76727,0.81233,0.43248,0.51699,0.33461,0.7769,0.4224,0.4891,0.26133,1.60494,2.53812,0.15133,0.00343,0,0.00917296,0.00917296,0.00917296
30,597.473,1.55117,2.37905,0.15295,0.00344,0.78079,0.78517,0.44938,0.52226,0.33737,0.7809,0.44993,0.49479,0.25639,1.59602,2.4998,0.15028,0.00328,0,0.00911469,0.00911469,0.00911469
31,616.16,1.54478,2.39145,0.15162,0.00344,0.74227,0.77271,0.47137,0.528,0.34052,0.7131,0.44384,0.47955,0.26413,1.62841,2.56569,0.15012,0.00337,0,0.00905463,0.00905463,0.00905463
32,632.186,1.50007,2.3397,0.14993,0.00338,0.74547,0.77755,0.4689,0.51632,0.32146,0.7143,0.42732,0.46548,0.24871,1.61304,2.57397,0.15305,0.0035,0,0.00899282,0.00899282,0.00899282
33,651.042,1.55508,2.36174,0.15031,0.00328,0.75611,0.75506,0.44854,0.5122,0.33632,0.72448,0.40967,0.45704,0.25308,1.60941,2.5468,0.15441,0.00343,0,0.00892928,0.00892928,0.00892928
34,666.572,1.47995,2.292,0.14854,0.00335,0.71948,0.74281,0.48288,0.50368,0.32924,0.6969,0.45078,0.4552,0.24256,1.60471,2.50716,0.14589,0.00332,0,0.00886404,0.00886404,0.00886404
35,685.28,1.50383,2.32069,0.14716,0.00331,0.74596,0.77633,0.45857,0.52581,0.3345,0.76389,0.45696,0.49488,0.26664,1.59951,2.57499,0.1462,0.00349,0,0.00879713,0.00879713,0.00879713
36,701.037,1.48169,2.27951,0.14716,0.00332,0.74036,0.78137,0.43795,0.50801,0.33385,0.76724,0.44127,0.48405,0.26186,1.62218,2.62487,0.14552,0.00342,0,0.00872857,0.00872857,0.00872857
37,719.734,1.51282,2.3524,0.14866,0.00336,0.75243,0.80718,0.4485,0.52198,0.33797,0.78442,0.42869,0.47438,0.26064,1.60153,2.53424,0.1473,0.00337,0,0.00865839,0.00865839,0.00865839
38,735.668,1.51981,2.3308,0.14798,0.00324,0.73488,0.7117,0.43873,0.51789,0.34141,0.68086,0.43102,0.48273,0.27295,1.54414,2.50681,0.14746,0.00321,0,0.00858664,0.00858664,0.00858664
39,754.564,1.47782,2.28769,0.14782,0.00328,0.74116,0.70923,0.44281,0.51435,0.35297,0.72713,0.41949,0.47823,0.27107,1.61268,2.45747,0.14571,0.00343,0,0.00851333,0.00851333,0.00851333
40,770.284,1.4819,2.32896,0.14705,0.00336,0.73335,0.68063,0.4991,0.51449,0.34367,0.6216,0.46513,0.46671,0.26045,1.55434,2.47781,0.14729,0.0033,0,0.00843851,0.00843851,0.00843851
41,789.057,1.49745,2.33153,0.14412,0.00324,0.70854,0.79491,0.4475,0.5286,0.35234,0.84695,0.42401,0.49343,0.26634,1.57591,2.49983,0.14719,0.00331,0,0.0083622,0.0083622,0.0083622
42,804.712,1.4795,2.28678,0.14627,0.00324,0.68003,0.81519,0.46452,0.5449,0.35349,0.84227,0.43686,0.50934,0.2717,1.59483,2.55211,0.14819,0.00329,0,0.00828443,0.00828443,0.00828443
43,823.473,1.50374,2.27546,0.1436,0.00321,0.68886,0.82315,0.37626,0.41424,0.27656,0.80732,0.37019,0.39845,0.20146,1.57471,2.51163,0.14223,0.0033,0,0.00820525,0.00820525,0.00820525
44,839.438,1.45158,2.19841,0.13957,0.00318,0.67492,0.73282,0.45252,0.51907,0.35083,0.78476,0.40831,0.47423,0.25353,1.62119,2.53383,0.14211,0.00333,0,0.00812468,0.00812468,0.00812468
45,858.048,1.43394,2.20377,0.13882,0.00312,0.64397,0.8387,0.31781,0.38921,0.25558,0.63818,0.33718,0.35005,0.19079,1.60719,2.55909,0.14034,0.00334,0,0.00804277,0.00804277,0.00804277
46,873.727,1.47902,2.31022,0.14387,0.00338,0.73467,0.76812,0.47187,0.53366,0.34273,0.79107,0.43488,0.48577,0.26673,1.5789,2.51455,0.14524,0.00326,0,0.00795954,0.00795954,0.00795954
47,889.438,1.46666,2.25504,0.14134,0.00311,0.66473,0.82595,0.47278,0.54107,0.35292,0.80295,0.43324,0.48368,0.26906,1.5997,2.5183,0.14375,0.00333,0,0.00787503,0.00787503,0.00787503
48,908.307,1.49245,2.27561,0.14141,0.00311,0.6706,0.77683,0.45859,0.53835,0.35904,0.81376,0.42715,0.49144,0.26952,1.59875,2.55253,0.14046,0.00331,0,0.00778929,0.00778929,0.00778929
49,923.952,1.47249,2.25661,0.14215,0.00313,0.66599,0.76075,0.48914,0.52463,0.34651,0.76736,0.46022,0.48841,0.26847,1.61357,2.57454,0.14415,0.00337,0,0.00770234,0.00770234,0.00770234
50,942.92,1.43512,2.1826,0.1367,0.00304,0.63441,0.79346,0.48192,0.53974,0.34834,0.79781,0.45774,0.49866,0.26979,1.61355,2.47683,0.14251,0.00332,0,0.00761423,0.00761423,0.00761423
51,958.33,1.46716,2.21285,0.13777,0.00312,0.61802,0.812,0.47543,0.54205,0.36105,0.70976,0.43753,0.47723,0.26536,1.64172,2.44953,0.14026,0.00334,0,0.007525,0.007525,0.007525
52,977.828,1.45187,2.25406,0.13847,0.00314,0.64668,0.82531,0.45574,0.53363,0.35234,0.72862,0.45716,0.49219,0.27874,1.61829,2.46164,0.14096,0.00338,0,0.00743468,0.00743468,0.00743468
53,993.496,1.48172,2.24133,0.13829,0.00312,0.66042,0.78528,0.45936,0.53753,0.35362,0.76466,0.43738,0.48265,0.27524,1.6055,2.49165,0.14203,0.00332,0,0.00734332,0.00734332,0.00734332
54,1011.44,1.45382,2.23705,0.13848,0.00306,0.6937,0.86659,0.4713,0.55217,0.36148,0.81251,0.44094,0.48856,0.26924,1.60531,2.55639,0.1409,0.00331,0,0.00725094,0.00725094,0.00725094
55,1026.98,1.46894,2.24776,0.13854,0.00311,0.6543,0.75903,0.46631,0.5283,0.36365,0.72078,0.41999,0.46968,0.27326,1.58425,2.56101,0.14069,0.00326,0,0.00715761,0.00715761,0.00715761
56,1046.63,1.43106,2.18308,0.13416,0.003,0.61105,0.78765,0.48497,0.54024,0.3647,0.7776,0.4609,0.49872,0.27128,1.57331,2.54581,0.14145,0.00318,0,0.00706335,0.00706335,0.00706335
57,1062.27,1.4637,2.22203,0.13851,0.00319,0.65667,0.81082,0.48361,0.54896,0.36464,0.77104,0.45702,0.49641,0.27043,1.58305,2.46427,0.14088,0.00318,0,0.0069682,0.0069682,0.0069682
58,1080.6,1.45116,2.21978,0.13671,0.00308,0.63481,0.783,0.4789,0.54797,0.36618,0.72822,0.48394,0.51791,0.30375,1.5849,2.57935,0.13974,0.0032,0,0.00687222,0.00687222,0.00687222
59,1096.17,1.44566,2.18165,0.13656,0.0031,0.65635,0.77357,0.495,0.55577,0.37113,0.79995,0.43752,0.49968,0.27452,1.58206,2.37858,0.14211,0.00321,0,0.00677543,0.00677543,0.00677543
60,1115.19,1.4242,2.19925,0.13522,0.00296,0.61596,0.84449,0.47773,0.55017,0.36906,0.81721,0.43496,0.49521,0.28564,1.56776,2.39234,0.14043,0.00308,0,0.00667789,0.00667789,0.00667789
61,1130.75,1.40892,2.14369,0.13102,0.00305,0.61923,0.82411,0.46159,0.5414,0.37178,0.7088,0.44084,0.48942,0.267,1.56026,2.41346,0.13868,0.00309,0,0.00657963,0.00657963,0.00657963
62,1149.51,1.45218,2.19845,0.13607,0.00303,0.64551,0.87275,0.46825,0.54684,0.35981,0.83409,0.43857,0.50182,0.2813,1.57351,2.5089,0.13836,0.0031,0,0.00648071,0.00648071,0.00648071
63,1164.87,1.3913,2.10761,0.13085,0.00289,0.61346,0.7979,0.47626,0.53384,0.36049,0.78377,0.45377,0.49647,0.27609,1.54804,2.39758,0.14008,0.00316,0,0.00638115,0.00638115,0.00638115
64,1183.69,1.40689,2.08917,0.1301,0.00293,0.59903,0.79014,0.48332,0.54755,0.36655,0.75058,0.4625,0.49831,0.28106,1.59576,2.54108,0.14036,0.00327,0,0.00628101,0.00628101,0.00628101
65,1199.11,1.42072,2.16749,0.1326,0.003,0.63123,0.7672,0.47124,0.53966,0.35867,0.78759,0.45177,0.50681,0.2826,1.55108,2.48859,0.14332,0.00312,0,0.00618034,0.00618034,0.00618034
66,1217.94,1.42377,2.1825,0.13102,0.00298,0.59374,0.7681,0.47208,0.53932,0.36266,0.77523,0.45182,0.49514,0.27311,1.56362,2.43523,0.13992,0.00322,0,0.00607916,0.00607916,0.00607916
67,1233.48,1.44505,2.17979,0.13202,0.00296,0.5977,0.80367,0.46138,0.55072,0.37192,0.79442,0.46944,0.52029,0.29451,1.5563,2.76694,0.13873,0.00318,0,0.00597754,0.00597754,0.00597754
68,1252.46,1.44144,2.17821,0.13355,0.00295,0.59228,0.77539,0.47826,0.55152,0.372,0.70813,0.44027,0.48976,0.27434,1.56072,2.40493,0.13976,0.00322,0,0.00587551,0.00587551,0.00587551
69,1267.86,1.41998,2.15193,0.13189,0.00291,0.59979,0.82017,0.47926,0.55145,0.37397,0.79718,0.46508,0.50579,0.28114,1.55887,2.42045,0.14016,0.00323,0,0.00577311,0.00577311,0.00577311
70,1286.99,1.39704,2.09346,0.12886,0.00292,0.62345,0.78075,0.49098,0.54501,0.37075,0.80314,0.43204,0.49342,0.28016,1.55995,2.36789,0.13868,0.00323,0,0.0056704,0.0056704,0.0056704
71,1302.54,1.43998,2.14789,0.13,0.00288,0.58874,0.75744,0.48732,0.5416,0.36841,0.77332,0.46415,0.49619,0.27692,1.58282,2.4099,0.13905,0.00328,0,0.00556742,0.00556742,0.00556742
72,1321.1,1.36817,2.06147,0.12637,0.00284,0.58007,0.8546,0.47274,0.54405,0.37224,0.78873,0.43967,0.48776,0.28511,1.55066,2.42581,0.14147,0.00312,0,0.00546421,0.00546421,0.00546421
73,1337.04,1.33577,2.04954,0.12729,0.00289,0.58577,0.77417,0.46694,0.54205,0.36548,0.78011,0.43145,0.48995,0.2752,1.5615,2.41425,0.14307,0.00316,0,0.00536081,0.00536081,0.00536081
74,1355.13,1.3739,2.03215,0.12713,0.00282,0.5823,0.77128,0.47174,0.53753,0.36589,0.75594,0.45209,0.49622,0.26928,1.54725,2.46176,0.13788,0.00317,0,0.00525728,0.00525728,0.00525728
75,1371.29,1.43311,2.13123,0.12988,0.00288,0.5697,0.74024,0.49375,0.54782,0.37065,0.79467,0.42727,0.48638,0.27111,1.565,2.38154,0.14136,0.00315,0,0.00515366,0.00515366,0.00515366
76,1389.69,1.40142,2.08306,0.12933,0.0028,0.57698,0.71105,0.48194,0.54453,0.37421,0.84522,0.41825,0.49596,0.28695,1.53617,2.42051,0.1401,0.00306,0,0.00505,0.00505,0.00505
77,1405.44,1.39161,2.07798,0.12684,0.00286,0.58007,0.79758,0.49255,0.55392,0.38043,0.74692,0.45483,0.49383,0.28466,1.57597,2.45772,0.13712,0.00314,0,0.00494634,0.00494634,0.00494634
78,1423.94,1.40838,2.10242,0.12977,0.00288,0.604,0.82875,0.49422,0.56318,0.37403,0.78976,0.4577,0.50223,0.28591,1.51546,2.3504,0.13576,0.00299,0,0.00484272,0.00484272,0.00484272
79,1439.55,1.36954,2.07285,0.1272,0.00279,0.59539,0.76059,0.51082,0.55568,0.37832,0.77806,0.45412,0.49998,0.28223,1.53039,2.48197,0.1378,0.00299,0,0.00473919,0.00473919,0.00473919
80,1457.89,1.33045,2.01704,0.12356,0.00275,0.58155,0.78949,0.47284,0.55048,0.38117,0.79403,0.44992,0.5019,0.2826,1.52986,2.36145,0.13731,0.00298,0,0.00463579,0.00463579,0.00463579
81,1473.85,1.39641,2.0759,0.12502,0.00278,0.56091,0.78189,0.47847,0.54847,0.37218,0.815,0.4394,0.49939,0.27394,1.53196,2.35524,0.13468,0.00304,0,0.00453258,0.00453258,0.00453258
82,1492.34,1.36877,2.0603,0.12327,0.00279,0.5536,0.77928,0.49523,0.55156,0.38036,0.74826,0.46014,0.50216,0.28584,1.52087,2.3269,0.13725,0.00295,0,0.0044296,0.0044296,0.0044296
83,1507.95,1.38111,2.05012,0.12661,0.00288,0.56618,0.72624,0.49726,0.54956,0.37535,0.74547,0.4749,0.50754,0.29011,1.52157,2.34722,0.13954,0.00305,0,0.00432689,0.00432689,0.00432689
84,1526.36,1.34787,2.03962,0.12499,0.00276,0.55235,0.82789,0.48099,0.54748,0.37466,0.74955,0.45836,0.50023,0.27828,1.54053,2.41089,0.13892,0.00307,0,0.00422449,0.00422449,0.00422449
85,1542.33,1.37065,2.05473,0.12361,0.0027,0.52629,0.84022,0.51305,0.55218,0.36849,0.78209,0.4481,0.48684,0.28066,1.5355,2.38417,0.13753,0.00307,0,0.00412246,0.00412246,0.00412246
86,1560.77,1.3596,2.04683,0.12448,0.00275,0.56836,0.73901,0.52413,0.5643,0.38565,0.80107,0.43971,0.49986,0.29212,1.508,2.39387,0.13567,0.00295,0,0.00402084,0.00402084,0.00402084
87,1576.65,1.37375,2.03365,0.12246,0.00265,0.52947,0.86762,0.50133,0.56175,0.38353,0.74011,0.47916,0.50093,0.29312,1.51816,2.42989,0.13783,0.00296,0,0.00391966,0.00391966,0.00391966
88,1595.56,1.36614,2.01373,0.12291,0.0026,0.53583,0.75006,0.51011,0.55441,0.38148,0.78183,0.46449,0.50427,0.28725,1.51197,2.37192,0.13768,0.00297,0,0.00381899,0.00381899,0.00381899
89,1611.4,1.32924,1.97079,0.12035,0.00264,0.52318,0.8364,0.49437,0.55881,0.3814,0.81902,0.47966,0.51864,0.3016,1.51701,2.35602,0.13535,0.00304,0,0.00371885,0.00371885,0.00371885
90,1629.9,1.36866,2.07308,0.12292,0.00269,0.54325,0.77271,0.49769,0.55641,0.37944,0.75156,0.45292,0.49717,0.29252,1.54453,2.4259,0.13678,0.00306,0,0.00361929,0.00361929,0.00361929
91,1645.7,1.33722,1.9819,0.12235,0.00269,0.55149,0.81863,0.4765,0.55423,0.38283,0.77605,0.44609,0.49757,0.2912,1.51682,2.42552,0.13691,0.00299,0,0.00352037,0.00352037,0.00352037
92,1661.56,1.33554,2.03911,0.12158,0.00274,0.56116,0.81217,0.51778,0.55613,0.37845,0.77541,0.45537,0.48622,0.2893,1.52129,2.44911,0.1338,0.00296,0,0.00342211,0.00342211,0.00342211
93,1677.16,1.32756,1.97623,0.11827,0.00264,0.52195,0.82025,0.50401,0.55705,0.38137,0.85759,0.42096,0.48989,0.28605,1.52434,2.36856,0.13416,0.00293,0,0.00332457,0.00332457,0.00332457
94,1693.01,1.38624,2.00613,0.12167,0.00266,0.537,0.82137,0.49273,0.55583,0.38307,0.84319,0.43938,0.50165,0.29559,1.5061,2.34717,0.1351,0.00292,0,0.00322778,0.00322778,0.00322778
95,1708.85,1.33163,1.99141,0.11926,0.00263,0.53424,0.72171,0.51165,0.55785,0.38611,0.80298,0.43759,0.49274,0.29241,1.50652,2.34534,0.13233,0.00303,0,0.0031318,0.0031318,0.0031318
96,1729.83,1.35252,2.00092,0.12295,0.00265,0.53198,0.83295,0.49174,0.55841,0.38358,0.79875,0.45468,0.49051,0.28787,1.52336,2.36406,0.13149,0.00302,0,0.00303665,0.00303665,0.00303665
97,1749.72,1.35135,2.05142,0.12297,0.0027,0.55104,0.7998,0.51238,0.56186,0.38774,0.79327,0.45046,0.49419,0.29296,1.51508,2.35582,0.13175,0.00298,0,0.00294239,0.00294239,0.00294239
98,1765.6,1.36785,2.04311,0.12285,0.00268,0.53615,0.82548,0.51722,0.56063,0.38632,0.81566,0.44962,0.50196,0.29121,1.49953,2.38564,0.13313,0.00296,0,0.00284906,0.00284906,0.00284906
99,1784.04,1.29486,1.92061,0.11671,0.00251,0.50251,0.81895,0.51261,0.56513,0.39276,0.74582,0.46249,0.50229,0.29258,1.50513,2.36108,0.13077,0.00287,0,0.00275668,0.00275668,0.00275668
100,1799.64,1.30656,1.93464,0.11603,0.00248,0.5023,0.82375,0.51423,0.57245,0.39332,0.74398,0.46133,0.49994,0.29332,1.4999,2.36625,0.13673,0.00288,0,0.00266532,0.00266532,0.00266532
101,1815.13,1.3156,1.96034,0.11774,0.0026,0.51452,0.78896,0.51721,0.5607,0.3815,0.78475,0.453,0.4996,0.29225,1.49733,2.37125,0.13618,0.00293,0,0.002575,0.002575,0.002575
102,1834.23,1.34803,2.01354,0.1197,0.00266,0.55351,0.8003,0.51203,0.55891,0.38396,0.81501,0.44602,0.4981,0.2932,1.51896,2.38778,0.13463,0.00303,0,0.00248577,0.00248577,0.00248577
103,1849.52,1.3171,1.96157,0.11844,0.00253,0.50772,0.74947,0.51065,0.55533,0.38582,0.81579,0.46363,0.50941,0.29945,1.49053,2.3807,0.13623,0.00291,0,0.00239766,0.00239766,0.00239766
104,1868.11,1.287,1.91264,0.11667,0.00252,0.50584,0.74384,0.51085,0.55688,0.38515,0.80504,0.44769,0.49092,0.29381,1.50487,2.384,0.13663,0.00291,0,0.00231071,0.00231071,0.00231071
105,1883.61,1.30275,1.97243,0.11921,0.00262,0.51226,0.81232,0.51305,0.56209,0.38716,0.80165,0.44568,0.49706,0.29265,1.48586,2.35642,0.13446,0.00286,0,0.00222497,0.00222497,0.00222497
106,1902.25,1.27713,1.93614,0.11784,0.00252,0.49993,0.81926,0.51564,0.56626,0.3878,0.77001,0.45133,0.49129,0.29202,1.48454,2.40902,0.1372,0.00282,0,0.00214046,0.00214046,0.00214046
107,1917.5,1.30587,1.98339,0.11926,0.00257,0.50034,0.8426,0.50897,0.56475,0.38809,0.77491,0.44848,0.48895,0.29108,1.47351,2.41883,0.13701,0.00279,0,0.00205723,0.00205723,0.00205723
108,1936.3,1.2874,1.89889,0.11617,0.00247,0.50025,0.84719,0.51499,0.57351,0.38693,0.77014,0.45778,0.49438,0.29313,1.48429,2.39709,0.13686,0.0028,0,0.00197532,0.00197532,0.00197532
109,1951.89,1.29862,1.93104,0.11788,0.0025,0.48643,0.84216,0.50906,0.56977,0.39057,0.77677,0.458,0.49349,0.29474,1.49098,2.34059,0.13557,0.00285,0,0.00189475,0.00189475,0.00189475
110,1970.62,1.29351,1.96075,0.11961,0.00252,0.50158,0.85072,0.50759,0.57171,0.39128,0.77132,0.4543,0.49488,0.29094,1.47446,2.33747,0.13405,0.00284,0,0.00181557,0.00181557,0.00181557
111,1986.37,1.30251,1.95212,0.11764,0.00253,0.48112,0.84756,0.50605,0.57088,0.39196,0.79614,0.44945,0.50099,0.295,1.47494,2.32748,0.13464,0.0028,0,0.0017378,0.0017378,0.0017378
112,2005.14,1.28496,1.89603,0.11573,0.00245,0.48467,0.84317,0.50932,0.57297,0.39395,0.79272,0.45027,0.50357,0.2987,1.47721,2.30293,0.13061,0.0028,0,0.00166149,0.00166149,0.00166149
113,2020.7,1.32541,2.02589,0.11961,0.00255,0.51896,0.84827,0.50786,0.57417,0.39392,0.77755,0.45929,0.5019,0.29242,1.47999,2.32624,0.13272,0.0028,0,0.00158667,0.00158667,0.00158667
114,2039.4,1.2649,1.87945,0.11342,0.00244,0.5004,0.87157,0.49814,0.57402,0.39572,0.80091,0.44849,0.50404,0.29538,1.47823,2.35856,0.13174,0.00279,0,0.00151336,0.00151336,0.00151336
115,2054.99,1.29437,1.94057,0.11696,0.00248,0.50745,0.84804,0.52326,0.57369,0.3909,0.77619,0.45646,0.49269,0.29227,1.48717,2.36471,0.13228,0.0028,0,0.00144161,0.00144161,0.00144161
116,2073.66,1.28743,1.91079,0.11531,0.00239,0.47058,0.86273,0.51113,0.57067,0.39003,0.7824,0.45763,0.49835,0.29328,1.47875,2.37383,0.13306,0.0028,0,0.00137143,0.00137143,0.00137143
117,2089.05,1.27327,1.88861,0.11395,0.00246,0.46301,0.8632,0.5058,0.57074,0.39138,0.78133,0.44966,0.50123,0.29771,1.482,2.37483,0.13224,0.00283,0,0.00130287,0.00130287,0.00130287
118,2107.78,1.31077,1.9225,0.11712,0.00239,0.51927,0.83706,0.51483,0.57333,0.39127,0.80777,0.44637,0.49532,0.29495,1.49594,2.32919,0.13161,0.00288,0,0.00123596,0.00123596,0.00123596
119,2123.53,1.27126,1.91256,0.11575,0.00243,0.50515,0.86125,0.50557,0.57386,0.39254,0.78499,0.44163,0.49411,0.29535,1.48482,2.33181,0.13289,0.00281,0,0.00117072,0.00117072,0.00117072
120,2142.17,1.32041,1.94262,0.11682,0.00236,0.47347,0.8439,0.50649,0.57219,0.39065,0.80156,0.44064,0.49611,0.29387,1.49123,2.37903,0.13166,0.00283,0,0.00110718,0.00110718,0.00110718
121,2157.89,1.27032,1.93063,0.1174,0.00245,0.50399,0.86225,0.50565,0.57223,0.39249,0.77629,0.45407,0.49778,0.2996,1.48537,2.32266,0.1308,0.00283,0,0.00104537,0.00104537,0.00104537
122,2176.67,1.26173,1.89509,0.11439,0.00239,0.48038,0.81549,0.52004,0.57602,0.39405,0.77664,0.44573,0.49441,0.29746,1.46765,2.31417,0.1287,0.00281,0,0.000985311,0.000985311,0.000985311
