epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
28,538.552,1.26426,1.85601,0.11541,0.00275,0.47609,0.81793,0.48458,0.54686,0.36557,0.80042,0.46003,0.50614,0.28781,1.5986,2.5336,0.14607,0.00341,0,0.00044296,0.00044296,0.00044296
29,558.5,1.2012,1.75014,0.11006,0.00269,0.43013,0.80718,0.4819,0.54006,0.36051,0.76519,0.44135,0.48874,0.26957,1.56208,2.39677,0.14588,0.00334,0,0.000412246,0.000412246,0.000412246
30,578.586,1.24756,1.8289,0.11263,0.00269,0.4473,0.84709,0.47931,0.54165,0.36547,0.79783,0.44056,0.48422,0.26683,1.5475,2.54004,0.14598,0.00332,0,0.000381899,0.000381899,0.000381899
31,595.89,1.24173,1.82021,0.11226,0.00255,0.45196,0.79708,0.48177,0.54103,0.36421,0.77531,0.44735,0.49522,0.27358,1.56846,2.55368,0.14264,0.0033,0,0.000352037,0.000352037,0.000352037
32,615.596,1.20475,1.76912,0.10913,0.00252,0.40892,0.79122,0.47231,0.5407,0.36446,0.75805,0.45203,0.48743,0.27408,1.54956,2.82222,0.14247,0.00332,0,0.000322778,0.000322778,0.000322778
33,632.571,1.16375,1.68825,0.10378,0.00251,0.39274,0.82725,0.476,0.54649,0.3725,0.73358,0.4431,0.47947,0.26594,1.53868,2.75776,0.14326,0.00331,0,0.000294239,0.000294239,0.000294239
34,652.151,1.17308,1.72614,0.10198,0.00245,0.40848,0.84333,0.47901,0.55651,0.38223,0.80643,0.46241,0.51119,0.29519,1.50549,2.84903,0.14191,0.00313,0,0.000266532,0.000266532,0.000266532
35,669.737,1.18922,1.71238,0.10567,0.0024,0.41305,0.80596,0.48919,0.55139,0.37851,0.78838,0.46564,0.50884,0.28209,1.5124,2.87297,0.14421,0.00318,0,0.000239766,0.000239766,0.000239766
36,689.377,1.15151,1.6468,0.10075,0.0024,0.38469,0.78355,0.49448,0.55252,0.38118,0.75273,0.46834,0.51571,0.29033,1.52371,2.745,0.14209,0.00314,0,0.000214046,0.000214046,0.000214046
37,706.468,1.17288,1.71802,0.10487,0.0025,0.39013,0.78751,0.49617,0.56296,0.37721,0.80354,0.45942,0.50381,0.29084,1.56066,2.52246,0.13793,0.00319,0,0.000189475,0.000189475,0.000189475
38,726.141,1.14643,1.66189,0.10196,0.00238,0.37735,0.82427,0.47422,0.5646,0.37984,0.79009,0.43791,0.49611,0.272,1.51767,2.80749,0.14039,0.00313,0,0.000166149,0.000166149,0.000166149
39,742.967,1.15367,1.66835,0.10278,0.00238,0.38525,0.78879,0.50097,0.55995,0.37538,0.7933,0.44587,0.49664,0.28032,1.50863,2.64404,0.14384,0.00311,0,0.000144161,0.000144161,0.000144161
40,763.131,1.13362,1.62819,0.09795,0.00225,0.37323,0.79355,0.50266,0.56222,0.37949,0.78607,0.44915,0.49978,0.27733,1.52127,2.60731,0.13965,0.0031,0,0.000123596,0.000123596,0.000123596
41,779.764,1.13008,1.62272,0.0988,0.00228,0.36756,0.77619,0.50242,0.55849,0.37863,0.77313,0.45389,0.50146,0.27871,1.52711,2.60114,0.14064,0.0031,0,0.000104537,0.000104537,0.000104537
42,799.778,1.13155,1.61811,0.09867,0.00226,0.3862,0.79397,0.49531,0.55999,0.37577,0.77634,0.45004,0.48897,0.27444,1.5303,2.54446,0.13992,0.0031,0,8.70577e-05,8.70577e-05,8.70577e-05
43,816.577,1.08568,1.58058,0.09588,0.00224,0.35388,0.83365,0.4925,0.56758,0.38099,0.82867,0.47564,0.51948,0.29254,1.51623,2.38563,0.14047,0.00307,0,7.12282e-05,7.12282e-05,7.12282e-05
44,836.452,1.12023,1.59506,0.09498,0.00218,0.3395,0.8442,0.49281,0.56412,0.38223,0.8316,0.46991,0.51524,0.28576,1.52303,2.34192,0.14038,0.00304,0,5.71106e-05,5.71106e-05,5.71106e-05
45,853.325,1.10294,1.58579,0.09504,0.00216,0.34178,0.83197,0.4935,0.56345,0.38357,0.82527,0.47516,0.51734,0.28828,1.52471,2.37296,0.13983,0.00306,0,4.47606e-05,4.47606e-05,4.47606e-05
46,873.263,1.07184,1.51162,0.08727,0.00217,0.2917,0.81815,0.49829,0.56684,0.38004,0.71402,0.45531,0.49571,0.27956,1.52574,2.38873,0.1436,0.00305,0,3.4227e-05,3.4227e-05,3.4227e-05
47,889.176,1.09149,1.54258,0.08909,0.00221,0.29606,0.82715,0.49567,0.56647,0.38214,0.78217,0.46133,0.4979,0.27831,1.53284,2.53669,0.1445,0.00308,0,2.55513e-05,2.55513e-05,2.55513e-05
48,907.456,1.08166,1.57588,0.08749,0.00214,0.29089,0.81887,0.49665,0.56614,0.38239,0.7921,0.45522,0.49838,0.27897,1.52279,2.38047,0.14535,0.00305,0,1.87678e-05,1.87678e-05,1.87678e-05
49,923.045,1.08152,1.53178,0.08911,0.00215,0.2878,0.81889,0.49547,0.56705,0.38172,0.79631,0.45294,0.49795,0.27996,1.52208,2.55535,0.14583,0.00304,0,1.39032e-05,1.39032e-05,1.39032e-05
