epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
23,300.384,1.52091,2.23035,0.57704,0.00361,0.73533,0.45494,0.3956,0.39835,0.25378,0.41339,0.35258,0.35175,0.18562,1.51635,2.06748,0.69379,0.00412,0,0.0008548,0.0008548,0.0008548
24,312.232,1.58965,2.31252,0.58398,0.00353,0.7478,0.43933,0.37034,0.37118,0.23609,0.37975,0.32393,0.3167,0.16668,1.5591,2.08932,0.6903,0.00412,0,0.0008482,0.0008482,0.0008482
25,325.834,1.57286,2.27689,0.56885,0.00352,0.75314,0.54372,0.3844,0.39567,0.25953,0.46852,0.34479,0.34116,0.18222,1.46884,2.10465,0.68676,0.00398,0,0.0008416,0.0008416,0.0008416
26,337.701,1.57365,2.32175,0.58316,0.0035,0.76926,0.45924,0.40751,0.40832,0.26346,0.45031,0.37205,0.37071,0.20475,1.47773,2.01873,0.67343,0.00407,0,0.000835,0.000835,0.000835
27,351.626,1.56194,2.293,0.56857,0.00344,0.75157,0.51462,0.39054,0.41011,0.26694,0.48473,0.32832,0.34911,0.19213,1.45619,2.09369,0.66184,0.00407,0,0.0008284,0.0008284,0.0008284
28,363.374,1.51553,2.21892,0.55824,0.00358,0.73456,0.52973,0.41251,0.40559,0.26445,0.48305,0.35343,0.35882,0.18713,1.44091,2.06824,0.67069,0.00391,0,0.0008218,0.0008218,0.0008218
29,374.804,1.57508,2.25634,0.57324,0.00358,0.72955,0.55833,0.37125,0.40614,0.26102,0.50961,0.3448,0.37032,0.19625,1.4751,2.03265,0.6746,0.004,0,0.0008152,0.0008152,0.0008152
30,388.691,1.52175,2.17628,0.55617,0.00345,0.69532,0.47417,0.36944,0.39147,0.26002,0.45436,0.34035,0.35494,0.19026,1.46263,2.01015,0.68055,0.00384,0,0.0008086,0.0008086,0.0008086
31,400.057,1.50683,2.17534,0.55389,0.00343,0.6575,0.50302,0.38696,0.40688,0.26599,0.45113,0.34432,0.35943,0.19237,1.44967,2.01421,0.66472,0.00386,0,0.000802,0.000802,0.000802
32,411.584,1.52113,2.21557,0.54424,0.0034,0.70615,0.46806,0.3881,0.38357,0.25782,0.44903,0.34724,0.34734,0.19104,1.44205,2.02402,0.69596,0.00387,0,0.0007954,0.0007954,0.0007954
33,425.913,1.55519,2.24173,0.54679,0.00338,0.68788,0.53213,0.36622,0.40115,0.2631,0.49455,0.34136,0.36082,0.19669,1.46721,2.1104,0.67124,0.00402,0,0.0007888,0.0007888,0.0007888
34,437.117,1.56557,2.25815,0.55906,0.00346,0.70393,0.52218,0.37551,0.40116,0.26224,0.49321,0.34747,0.34741,0.18915,1.44793,2.13327,0.66789,0.00394,0,0.0007822,0.0007822,0.0007822
35,449.74,1.53935,2.21246,0.53354,0.00329,0.65114,0.4944,0.39892,0.41464,0.27738,0.44527,0.37658,0.36894,0.20042,1.43475,1.99756,0.66715,0.00379,0,0.0007756,0.0007756,0.0007756
36,464.529,1.49369,2.15321,0.53138,0.00334,0.62017,0.56883,0.37404,0.41251,0.2704,0.50706,0.37343,0.37668,0.19526,1.43643,1.97987,0.66853,0.00385,0,0.000769,0.000769,0.000769
37,475.43,1.45825,2.08868,0.52865,0.0034,0.61602,0.53988,0.38478,0.40888,0.26842,0.49602,0.35437,0.36139,0.18533,1.47319,1.96795,0.67635,0.0039,0,0.0007624,0.0007624,0.0007624
38,489.321,1.49692,2.13933,0.50283,0.00327,0.58441,0.50387,0.39809,0.4119,0.27338,0.49776,0.35166,0.36483,0.19716,1.4628,2.03829,0.65373,0.00395,0,0.0007558,0.0007558,0.0007558
39,500.85,1.51044,2.1548,0.51678,0.00315,0.59472,0.51696,0.39637,0.41487,0.27551,0.46904,0.36803,0.37224,0.19287,1.44451,2.06944,0.64748,0.0038,0,0.0007492,0.0007492,0.0007492
40,512.039,1.51431,2.20222,0.52175,0.00318,0.59582,0.52285,0.3947,0.41463,0.2764,0.49637,0.35574,0.36604,0.19893,1.4657,1.99467,0.66264,0.00387,0,0.0007426,0.0007426,0.0007426
41,526.373,1.45852,2.09445,0.52347,0.00332,0.61934,0.5489,0.40475,0.42064,0.27492,0.49548,0.37059,0.36715,0.19737,1.4678,1.97206,0.65538,0.00394,0,0.000736,0.000736,0.000736
42,538.118,1.51827,2.17202,0.51897,0.00319,0.57421,0.60139,0.39244,0.43129,0.27719,0.56532,0.3648,0.37917,0.19228,1.48693,2.02561,0.65329,0.00395,0,0.0007294,0.0007294,0.0007294
43,549.556,1.54044,2.1971,0.52681,0.00326,0.6277,0.52276,0.3921,0.41722,0.27562,0.55734,0.34821,0.36911,0.19658,1.43113,2.06813,0.65408,0.00381,0,0.0007228,0.0007228,0.0007228
44,563.713,1.50582,2.15193,0.5059,0.00314,0.5855,0.53812,0.38102,0.40894,0.27229,0.49323,0.34654,0.35744,0.19063,1.42207,2.0529,0.65925,0.00367,0,0.0007162,0.0007162,0.0007162
45,574.806,1.49461,2.14006,0.51709,0.00325,0.56796,0.51798,0.37468,0.40357,0.26442,0.47752,0.35189,0.36022,0.19502,1.45765,2.00851,0.65719,0.00383,0,0.0007096,0.0007096,0.0007096
46,586.085,1.49332,2.13718,0.52093,0.00317,0.5981,0.52573,0.38904,0.4083,0.27316,0.50901,0.36651,0.37543,0.20216,1.44639,1.97755,0.66636,0.00389,0,0.000703,0.000703,0.000703
47,600.499,1.48876,2.18113,0.51217,0.0032,0.58287,0.50038,0.38838,0.40755,0.2676,0.42168,0.38781,0.37285,0.19875,1.44083,2.00972,0.66093,0.00385,0,0.0006964,0.0006964,0.0006964
48,611.693,1.49246,2.17096,0.51248,0.00322,0.56681,0.52681,0.38678,0.41459,0.27274,0.49354,0.34939,0.36406,0.19596,1.46344,1.99632,0.66436,0.00384,0,0.0006898,0.0006898,0.0006898
49,623.047,1.5176,2.14422,0.51127,0.00308,0.60018,0.55228,0.39891,0.42062,0.27672,0.52358,0.36084,0.36466,0.19558,1.4154,1.95222,0.65137,0.00379,0,0.0006832,0.0006832,0.0006832
50,637.115,1.50197,2.14989,0.50837,0.00313,0.57367,0.56753,0.3772,0.41933,0.28161,0.50954,0.36275,0.37602,0.20355,1.41943,2.00968,0.64722,0.00376,0,0.0006766,0.0006766,0.0006766
51,648.416,1.45651,2.08955,0.4882,0.00308,0.5274,0.54245,0.39792,0.41925,0.28406,0.51207,0.35536,0.37222,0.20322,1.39851,2.02296,0.63901,0.00358,0,0.00067,0.00067,0.00067
52,662.699,1.52804,2.2178,0.5032,0.0032,0.56075,0.56704,0.36288,0.42119,0.28097,0.48595,0.35659,0.37159,0.20021,1.44074,2.0251,0.64362,0.00387,0,0.0006634,0.0006634,0.0006634
53,674.258,1.48058,2.14586,0.49912,0.00306,0.54974,0.50364,0.41428,0.4214,0.28418,0.44315,0.3783,0.37688,0.20996,1.40689,1.98521,0.6405,0.00357,0,0.0006568,0.0006568,0.0006568
54,685.808,1.44601,2.09018,0.5031,0.00308,0.55375,0.55444,0.38128,0.41005,0.27358,0.47918,0.35636,0.35897,0.19512,1.43914,2.01497,0.64455,0.00361,0,0.0006502,0.0006502,0.0006502
55,700.075,1.45466,2.05497,0.50588,0.00307,0.57577,0.4896,0.41712,0.41958,0.27951,0.4602,0.38853,0.37954,0.20495,1.4527,1.96123,0.64404,0.00368,0,0.0006436,0.0006436,0.0006436
56,711.212,1.47996,2.11878,0.48638,0.00306,0.54937,0.53555,0.38978,0.41726,0.28364,0.51144,0.36199,0.37634,0.20492,1.42328,1.96417,0.65788,0.00362,0,0.000637,0.000637,0.000637
57,722.408,1.43497,2.04961,0.49008,0.00314,0.55291,0.54571,0.39819,0.42111,0.28544,0.49638,0.37591,0.38311,0.2071,1.40563,1.94906,0.65584,0.00374,0,0.0006304,0.0006304,0.0006304
58,736.677,1.47532,2.09631,0.48421,0.00315,0.5378,0.5185,0.40037,0.41878,0.28188,0.49194,0.37954,0.38365,0.21186,1.41168,2.00627,0.66255,0.00369,0,0.0006238,0.0006238,0.0006238
59,747.863,1.42593,2.05954,0.47574,0.00306,0.51304,0.52657,0.41714,0.41776,0.28428,0.4957,0.37517,0.37149,0.20192,1.41877,2.03165,0.66372,0.00362,0,0.0006172,0.0006172,0.0006172
60,759.33,1.42675,2.04801,0.46899,0.00299,0.49939,0.50708,0.40381,0.42599,0.28785,0.48009,0.3734,0.38071,0.20715,1.41847,2.01216,0.65099,0.00374,0,0.0006106,0.0006106,0.0006106
61,773.723,1.44354,2.04325,0.47168,0.00292,0.51047,0.49433,0.42534,0.43181,0.28761,0.45978,0.38507,0.37687,0.20609,1.42663,1.97969,0.63381,0.00378,0,0.000604,0.000604,0.000604
62,784.81,1.4744,2.11994,0.49449,0.00296,0.52638,0.49334,0.41812,0.42774,0.28654,0.48059,0.3735,0.37831,0.20971,1.40514,1.96307,0.62715,0.00371,0,0.0005974,0.0005974,0.0005974
63,796.524,1.4425,2.08702,0.4932,0.00302,0.53869,0.50643,0.40314,0.41663,0.28071,0.48634,0.3642,0.37146,0.20757,1.41722,1.98076,0.63302,0.00366,0,0.0005908,0.0005908,0.0005908
64,810.52,1.46225,2.06796,0.48496,0.00297,0.53335,0.54405,0.38969,0.42114,0.28117,0.49705,0.37985,0.3838,0.20792,1.43601,2.01588,0.64872,0.00369,0,0.0005842,0.0005842,0.0005842
65,821.663,1.46124,2.06485,0.48474,0.00292,0.51313,0.53911,0.38856,0.41736,0.27502,0.50781,0.36526,0.38257,0.20848,1.45265,2.02167,0.65624,0.00373,0,0.0005776,0.0005776,0.0005776
66,835.84,1.49077,2.08898,0.48948,0.00306,0.51201,0.5355,0.40619,0.42394,0.28593,0.51982,0.37978,0.38502,0.21214,1.42778,1.95991,0.64289,0.00373,0,0.000571,0.000571,0.000571
67,847.429,1.45078,2.04227,0.47823,0.00291,0.53339,0.55155,0.39603,0.41746,0.27995,0.49089,0.36854,0.37004,0.19872,1.42807,1.96726,0.6508,0.00369,0,0.0005644,0.0005644,0.0005644
68,858.601,1.42275,1.98803,0.47559,0.00307,0.53005,0.5752,0.39098,0.43041,0.29099,0.5242,0.37769,0.39422,0.21612,1.38942,1.89568,0.64421,0.0037,0,0.0005578,0.0005578,0.0005578
69,873.11,1.44131,2.05271,0.47119,0.00303,0.52075,0.51094,0.42161,0.43699,0.29071,0.507,0.37937,0.38955,0.21356,1.4213,1.95122,0.61709,0.00381,0,0.0005512,0.0005512,0.0005512
70,884.333,1.45516,2.08377,0.46919,0.00298,0.49461,0.54388,0.39832,0.42953,0.29041,0.55877,0.3512,0.38241,0.21043,1.42686,1.93732,0.63722,0.00367,0,0.0005446,0.0005446,0.0005446
71,895.503,1.43148,2.01717,0.46128,0.00292,0.49524,0.51616,0.42529,0.43855,0.295,0.50643,0.37863,0.38471,0.2093,1.39622,1.91832,0.63531,0.00356,0,0.000538,0.000538,0.000538
72,909.794,1.40289,2.01851,0.45695,0.00293,0.47333,0.58044,0.39454,0.43118,0.2865,0.53833,0.36668,0.38949,0.20986,1.39935,1.92327,0.65311,0.00363,0,0.0005314,0.0005314,0.0005314
73,920.956,1.41768,2.00996,0.46092,0.00288,0.49522,0.53205,0.41498,0.43493,0.29011,0.5052,0.38419,0.38985,0.21611,1.40939,1.9448,0.63961,0.00361,0,0.0005248,0.0005248,0.0005248
74,932.37,1.36001,1.90346,0.43347,0.00282,0.45177,0.51343,0.4187,0.42257,0.28393,0.48528,0.40227,0.38909,0.2137,1.40907,1.92701,0.64787,0.0036,0,0.0005182,0.0005182,0.0005182
75,946.699,1.47303,2.10849,0.47427,0.00286,0.47808,0.51985,0.42008,0.42602,0.28653,0.49197,0.39104,0.3842,0.20977,1.39331,1.89177,0.64325,0.00357,0,0.0005116,0.0005116,0.0005116
76,957.755,1.44383,2.0617,0.46711,0.0029,0.49233,0.5279,0.42437,0.43873,0.29675,0.48265,0.39315,0.39054,0.21231,1.38782,1.9016,0.63398,0.00353,0,0.000505,0.000505,0.000505
77,969.654,1.43703,2.05309,0.48374,0.00298,0.5309,0.53915,0.43863,0.44549,0.30035,0.49142,0.41465,0.40261,0.21558,1.3861,1.89517,0.63143,0.00354,0,0.0004984,0.0004984,0.0004984
78,984.185,1.4002,2.02351,0.45453,0.00287,0.48758,0.57754,0.41342,0.436,0.29132,0.53638,0.36513,0.37857,0.20582,1.40265,1.91311,0.63705,0.00354,0,0.0004918,0.0004918,0.0004918
79,995.618,1.41127,2.05556,0.46778,0.00286,0.48963,0.54642,0.40425,0.43286,0.28852,0.508,0.37526,0.38953,0.21214,1.40632,1.92502,0.63444,0.0036,0,0.0004852,0.0004852,0.0004852
80,1008.94,1.42816,2.04292,0.46225,0.00286,0.48446,0.56757,0.39847,0.43453,0.29136,0.55477,0.35539,0.38616,0.21251,1.3824,1.9067,0.64926,0.00349,0,0.0004786,0.0004786,0.0004786
81,1020.22,1.4263,2.07622,0.47136,0.00281,0.50477,0.56043,0.40844,0.43465,0.29451,0.53521,0.37244,0.38355,0.21155,1.37057,1.90551,0.62861,0.00347,0,0.000472,0.000472,0.000472
82,1031.62,1.42324,2.04504,0.46054,0.00283,0.48771,0.54151,0.41878,0.43362,0.29344,0.49405,0.38851,0.38742,0.21384,1.37419,1.89745,0.63062,0.00345,0,0.0004654,0.0004654,0.0004654
83,1046,1.41085,2.01935,0.46488,0.00292,0.48101,0.56406,0.41155,0.44255,0.29946,0.49073,0.39981,0.40067,0.22159,1.37886,1.86327,0.62905,0.00351,0,0.0004588,0.0004588,0.0004588
84,1057.64,1.3843,1.96477,0.44133,0.00274,0.45174,0.51116,0.42992,0.43849,0.2929,0.46734,0.39636,0.39155,0.21853,1.40013,1.90218,0.62638,0.00357,0,0.0004522,0.0004522,0.0004522
85,1068.9,1.42408,2.00134,0.46818,0.0028,0.49905,0.52912,0.40262,0.42361,0.28619,0.53357,0.34287,0.37565,0.20984,1.40203,1.89034,0.64305,0.00356,0,0.0004456,0.0004456,0.0004456
86,1082.81,1.39211,1.94759,0.45301,0.00279,0.47728,0.50437,0.43809,0.43613,0.2931,0.50759,0.37158,0.36908,0.20871,1.40127,1.94163,0.62162,0.00347,0,0.000439,0.000439,0.000439
87,1094.17,1.35118,1.92023,0.43093,0.00268,0.41536,0.55462,0.42603,0.43923,0.29411,0.51923,0.38265,0.37919,0.20485,1.38361,1.95374,0.63843,0.00348,0,0.0004324,0.0004324,0.0004324
88,1105.63,1.39221,1.97262,0.45224,0.00284,0.46133,0.5039,0.44226,0.43705,0.29963,0.54896,0.35769,0.38396,0.21333,1.35685,1.90954,0.62855,0.0034,0,0.0004258,0.0004258,0.0004258
89,1119.39,1.36896,1.92675,0.43304,0.00274,0.44579,0.49615,0.43993,0.43755,0.29936,0.44632,0.41119,0.39804,0.22355,1.37456,1.88093,0.61636,0.00345,0,0.0004192,0.0004192,0.0004192
90,1131.04,1.39398,1.982,0.44536,0.00274,0.43971,0.5397,0.40713,0.43299,0.29252,0.49446,0.37926,0.38159,0.2081,1.38379,1.9173,0.62867,0.00351,0,0.0004126,0.0004126,0.0004126
91,1142.36,1.40359,1.96023,0.44372,0.00271,0.42963,0.5503,0.41298,0.43739,0.29581,0.50138,0.37812,0.38897,0.21538,1.38169,1.92792,0.6347,0.0035,0,0.000406,0.000406,0.000406
92,1156.28,1.40775,2.00177,0.4615,0.00284,0.47578,0.53449,0.42634,0.43668,0.29943,0.49574,0.38707,0.38611,0.21697,1.36732,1.93667,0.62231,0.00342,0,0.0003994,0.0003994,0.0003994
93,1167.62,1.39032,1.95678,0.45459,0.00284,0.47565,0.541,0.40457,0.43441,0.29803,0.51062,0.37491,0.38923,0.2174,1.37967,1.94209,0.62806,0.00342,0,0.0003928,0.0003928,0.0003928
94,1181.72,1.44068,2.03964,0.45787,0.0028,0.46504,0.53533,0.39265,0.42602,0.29127,0.49802,0.36683,0.37921,0.21164,1.38728,1.91774,0.63774,0.00347,0,0.0003862,0.0003862,0.0003862
95,1193.32,1.39359,1.96022,0.44387,0.00277,0.45731,0.51438,0.39811,0.41671,0.28058,0.49182,0.36311,0.36783,0.20426,1.39925,1.91291,0.63739,0.00351,0,0.0003796,0.0003796,0.0003796
96,1204.81,1.37498,1.99676,0.44197,0.0027,0.46276,0.51988,0.39122,0.42313,0.2869,0.48714,0.36297,0.37956,0.21293,1.3962,1.89437,0.64496,0.00352,0,0.000373,0.000373,0.000373
97,1218.91,1.34196,1.88956,0.4292,0.00272,0.44961,0.51248,0.403,0.4265,0.28794,0.4692,0.36635,0.37645,0.20853,1.38903,1.90093,0.64484,0.00344,0,0.0003664,0.0003664,0.0003664
98,1230.23,1.33536,1.85044,0.42146,0.00265,0.42346,0.51921,0.4044,0.43108,0.29713,0.50479,0.36082,0.38438,0.21575,1.34167,1.85497,0.6392,0.00337,0,0.0003598,0.0003598,0.0003598
99,1241.43,1.3942,1.939,0.43324,0.00268,0.43863,0.51727,0.40439,0.42745,0.29295,0.48758,0.36565,0.37649,0.20909,1.35275,1.90172,0.65054,0.00337,0,0.0003532,0.0003532,0.0003532
100,1255.51,1.38239,1.97786,0.44011,0.00265,0.44496,0.54142,0.4123,0.43016,0.29638,0.51579,0.37942,0.3872,0.21521,1.35473,1.88991,0.6603,0.00331,0,0.0003466,0.0003466,0.0003466
101,1266.92,1.39464,1.93152,0.44636,0.00262,0.43356,0.5288,0.40981,0.43314,0.30061,0.48072,0.39183,0.38892,0.2171,1.35699,1.86932,0.64857,0.0033,0,0.00034,0.00034,0.00034
102,1278.38,1.36623,1.89583,0.42981,0.00257,0.4426,0.53306,0.40971,0.43717,0.29724,0.48703,0.38592,0.39591,0.21847,1.36759,1.88784,0.63349,0.00337,0,0.0003334,0.0003334,0.0003334
103,1292.38,1.33284,1.86369,0.42017,0.00262,0.4396,0.52573,0.41214,0.44084,0.30067,0.45692,0.40385,0.3961,0.21648,1.36159,1.8879,0.64411,0.0034,0,0.0003268,0.0003268,0.0003268
104,1303.88,1.36529,1.92089,0.45568,0.00269,0.46546,0.53918,0.41581,0.43947,0.30206,0.48051,0.38035,0.38356,0.2128,1.34831,1.88006,0.6344,0.00333,0,0.0003202,0.0003202,0.0003202
105,1315.16,1.40405,1.99407,0.43813,0.0026,0.46193,0.50636,0.41724,0.44233,0.29803,0.46373,0.38537,0.38171,0.21133,1.36596,1.88937,0.63178,0.00333,0,0.0003136,0.0003136,0.0003136
106,1329.18,1.39233,1.99298,0.43115,0.00265,0.4338,0.54296,0.40298,0.44196,0.30145,0.49887,0.37146,0.39138,0.21567,1.37352,1.85389,0.64462,0.00338,0,0.000307,0.000307,0.000307
107,1340.59,1.35603,1.8881,0.42985,0.00263,0.45125,0.53123,0.41638,0.43936,0.29716,0.5197,0.37463,0.39648,0.21876,1.35641,1.87157,0.64602,0.00338,0,0.0003004,0.0003004,0.0003004
108,1352.07,1.40016,2.00035,0.43712,0.00258,0.44042,0.52148,0.41253,0.43811,0.29838,0.48974,0.40334,0.39477,0.2164,1.34252,1.84842,0.64333,0.00329,0,0.0002938,0.0002938,0.0002938
109,1366.32,1.3414,1.89039,0.42962,0.00267,0.43257,0.49444,0.42503,0.42851,0.29183,0.48942,0.37174,0.37717,0.20493,1.34851,1.88955,0.64038,0.00337,0,0.0002872,0.0002872,0.0002872
110,1377.69,1.37001,1.90618,0.42894,0.00247,0.40873,0.5497,0.40003,0.43255,0.29736,0.51279,0.37234,0.38297,0.20678,1.3651,1.89499,0.62651,0.0034,0,0.0002806,0.0002806,0.0002806
111,1391.76,1.42354,2.02465,0.44889,0.00266,0.45327,0.51672,0.41958,0.4342,0.29742,0.47836,0.39034,0.3853,0.21034,1.3544,1.86988,0.62673,0.00332,0,0.000274,0.000274,0.000274
112,1403.27,1.37666,1.94189,0.4303,0.00266,0.43944,0.55465,0.40506,0.43453,0.29875,0.53436,0.38199,0.39659,0.21444,1.35271,1.90024,0.62053,0.00335,0,0.0002674,0.0002674,0.0002674
113,1414.6,1.36627,1.89681,0.43307,0.00256,0.42824,0.56046,0.40802,0.43851,0.30051,0.52341,0.39185,0.39982,0.21862,1.35946,1.88423,0.62205,0.00339,0,0.0002608,0.0002608,0.0002608
114,1428.71,1.34946,1.88356,0.42534,0.00258,0.43831,0.53652,0.42196,0.44176,0.30653,0.51843,0.39303,0.40098,0.22044,1.33879,1.89861,0.62089,0.0033,0,0.0002542,0.0002542,0.0002542
115,1440.19,1.34831,1.8854,0.42102,0.00254,0.41806,0.53833,0.42363,0.44165,0.3061,0.51531,0.39329,0.39681,0.22015,1.35535,1.90266,0.62448,0.00332,0,0.0002476,0.0002476,0.0002476
116,1451.61,1.38347,1.97192,0.42864,0.00258,0.41519,0.55329,0.41589,0.43348,0.30058,0.52391,0.37792,0.38318,0.20969,1.352,1.87624,0.62377,0.00332,0,0.000241,0.000241,0.000241
117,1465.86,1.40471,1.99574,0.44687,0.00265,0.43044,0.55143,0.41484,0.43713,0.30345,0.51239,0.38011,0.38607,0.21404,1.34916,1.89677,0.63143,0.00333,0,0.0002344,0.0002344,0.0002344
118,1477.38,1.38547,1.97636,0.43809,0.00267,0.44435,0.53181,0.41589,0.44157,0.30468,0.47557,0.39261,0.39311,0.21631,1.33983,1.86145,0.62761,0.00328,0,0.0002278,0.0002278,0.0002278
119,1488.71,1.35089,1.90952,0.41071,0.00246,0.40324,0.503,0.45163,0.4444,0.30544,0.48677,0.40415,0.39679,0.21884,1.35937,1.8668,0.63222,0.0033,0,0.0002212,0.0002212,0.0002212
120,1502.7,1.34627,1.92852,0.41973,0.00254,0.42818,0.51746,0.4316,0.44449,0.30638,0.48287,0.39281,0.39133,0.21675,1.34078,1.87615,0.6337,0.00327,0,0.0002146,0.0002146,0.0002146
121,1514,1.33689,1.84705,0.41798,0.0025,0.42614,0.56092,0.41177,0.44446,0.30701,0.52213,0.38047,0.39447,0.21677,1.33688,1.87541,0.62942,0.00323,0,0.000208,0.000208,0.000208
122,1525.47,1.35828,1.92735,0.42586,0.0026,0.43656,0.54395,0.41865,0.44163,0.30643,0.53116,0.38046,0.39516,0.21668,1.34167,1.89707,0.63196,0.00329,0,0.0002014,0.0002014,0.0002014
123,1539.33,1.32728,1.90682,0.41489,0.0024,0.40313,0.54689,0.4278,0.44647,0.30623,0.50731,0.38714,0.39053,0.21512,1.35319,1.90865,0.62803,0.00332,0,0.0001948,0.0001948,0.0001948
