epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
38,1082.11,1.43246,2.13383,0.11249,0.00305,0.55824,0.62064,0.42611,0.45476,0.3119,0.65641,0.37837,0.41952,0.24099,1.37999,2.14689,0.11899,0.00345,0,0.000297081,0.000297081,0.000297081
39,1110.62,1.39661,2.087,0.10801,0.00288,0.5213,0.69304,0.41045,0.46328,0.32053,0.67301,0.39851,0.43295,0.24323,1.36137,2.25018,0.11533,0.00341,0,0.000275084,0.000275084,0.000275084
40,1136.29,1.41573,2.1374,0.1081,0.0029,0.52391,0.6788,0.42847,0.47723,0.32836,0.66777,0.3935,0.43672,0.25297,1.35674,2.21493,0.11415,0.00336,0,0.000253086,0.000253086,0.000253086
41,1165.75,1.41292,2.09018,0.11012,0.00295,0.54697,0.65447,0.43334,0.47116,0.32207,0.62033,0.40361,0.43306,0.24602,1.36152,2.19973,0.11452,0.00332,0,0.000231088,0.000231088,0.000231088
42,1195.59,1.40878,2.11417,0.10949,0.00288,0.53373,0.64759,0.41979,0.46596,0.32273,0.63021,0.39738,0.4339,0.25176,1.36318,2.19139,0.11178,0.00336,0,0.00020909,0.00020909,0.00020909
43,1224.77,1.41589,2.12558,0.10898,0.00281,0.50058,0.70556,0.41821,0.47059,0.32125,0.67707,0.39621,0.43527,0.24916,1.36565,2.20739,0.1143,0.00333,0,0.000187092,0.000187092,0.000187092
44,1254.01,1.41142,2.11496,0.11119,0.00285,0.53362,0.71165,0.4301,0.47359,0.32446,0.67005,0.40417,0.43531,0.25088,1.35398,2.22062,0.11295,0.00326,0,0.000165095,0.000165095,0.000165095
45,1281.16,1.3926,2.07935,0.10869,0.00292,0.5269,0.71243,0.42854,0.47425,0.32569,0.67507,0.40084,0.43286,0.24907,1.353,2.1997,0.11284,0.00329,0,0.000143097,0.000143097,0.000143097
46,1307.92,1.36727,1.99902,0.10393,0.00283,0.42087,0.6844,0.42472,0.46789,0.32293,0.65662,0.40274,0.43717,0.24995,1.34426,2.14032,0.11665,0.00322,0,0.000121099,0.000121099,0.000121099
47,1334.04,1.34657,1.93856,0.10322,0.00277,0.42022,0.67919,0.41928,0.47338,0.32289,0.65061,0.39522,0.4342,0.24731,1.35185,2.20159,0.11413,0.00325,0,9.91012e-05,9.91012e-05,9.91012e-05
48,1361.27,1.33833,1.98594,0.10337,0.0027,0.4102,0.70653,0.42795,0.47754,0.32614,0.671,0.40143,0.4356,0.24915,1.34515,2.19511,0.1122,0.0032,0,7.71034e-05,7.71034e-05,7.71034e-05
49,1387.75,1.34257,1.9627,0.10306,0.00271,0.4202,0.71886,0.42709,0.47463,0.32643,0.67903,0.39773,0.43139,0.24928,1.34769,2.19266,0.11241,0.00323,0,5.51056e-05,5.51056e-05,5.51056e-05
