epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
28,599.99,1.58225,2.42164,1.29645,0.00354,0.94736,0.65887,0.41509,0.44779,0.3069,0.60355,0.37859,0.39545,0.22277,1.39599,2.0742,1.19249,0.00346,0,0.009109,0.009109,0.009109
29,620.355,1.57206,2.40452,1.29288,0.00373,0.90773,0.71182,0.39965,0.45059,0.30593,0.63933,0.36465,0.40018,0.22223,1.3613,2.07379,1.20189,0.00349,0,0.009076,0.009076,0.009076
30,642.064,1.54835,2.33878,1.2394,0.00338,0.89341,0.6084,0.41354,0.43669,0.29794,0.57507,0.38341,0.39149,0.21895,1.37269,2.06827,1.20271,0.00344,0,0.009043,0.009043,0.009043
31,663.645,1.57417,2.4208,1.27371,0.00358,0.8866,0.64391,0.44543,0.46883,0.32248,0.574,0.4024,0.40165,0.22073,1.32971,2.13897,1.17744,0.00326,0,0.00901,0.00901,0.00901
32,684.215,1.53533,2.34279,1.23997,0.00351,0.87983,0.70381,0.40843,0.47081,0.31365,0.68058,0.36382,0.39891,0.21104,1.34898,2.10566,1.24866,0.00336,0,0.008977,0.008977,0.008977
33,705.611,1.54139,2.32074,1.23441,0.00345,0.8725,0.64142,0.44105,0.46671,0.31334,0.5796,0.39544,0.40238,0.22373,1.37734,2.11651,1.19249,0.00341,0,0.008944,0.008944,0.008944
34,726.967,1.54709,2.36611,1.21763,0.00346,0.91448,0.633,0.46371,0.48058,0.32,0.6448,0.39561,0.41672,0.2284,1.35962,2.04278,1.16629,0.0034,0,0.008911,0.008911,0.008911
35,747.358,1.55637,2.33699,1.25624,0.00366,0.93826,0.63874,0.45437,0.48001,0.31311,0.61502,0.38274,0.40217,0.21547,1.37427,2.1416,1.19074,0.00342,0,0.008878,0.008878,0.008878
36,769.345,1.55464,2.35877,1.23076,0.00349,0.87411,0.64767,0.44218,0.4769,0.32032,0.58537,0.38634,0.40414,0.21872,1.34831,2.10021,1.20729,0.00333,0,0.008845,0.008845,0.008845
37,789.557,1.54212,2.33841,1.23333,0.00348,0.86992,0.70019,0.43093,0.48482,0.32501,0.63418,0.40189,0.43361,0.2348,1.36665,2.09015,1.13934,0.00344,0,0.008812,0.008812,0.008812
38,811.393,1.55252,2.3271,1.21307,0.00342,0.82154,0.63282,0.43505,0.48322,0.32195,0.61725,0.39526,0.42886,0.23245,1.33312,2.05322,1.15248,0.00326,0,0.008779,0.008779,0.008779
39,833.341,1.5402,2.29018,1.21561,0.00333,0.81725,0.73302,0.46556,0.50755,0.33623,0.66036,0.41489,0.43654,0.23088,1.34721,2.08443,1.1297,0.00322,0,0.008746,0.008746,0.008746
40,853.839,1.53231,2.28554,1.20059,0.00338,0.85538,0.68609,0.47196,0.49771,0.32576,0.59464,0.43648,0.43438,0.22833,1.36797,2.07199,1.16077,0.0034,0,0.008713,0.008713,0.008713
41,875.516,1.59483,2.45458,1.26216,0.00358,0.87186,0.72195,0.46228,0.50773,0.33361,0.62973,0.40385,0.42864,0.22873,1.33936,2.14319,1.14178,0.00331,0,0.00868,0.00868,0.00868
42,897.298,1.54779,2.3135,1.22212,0.00342,0.83243,0.60271,0.45404,0.4741,0.31389,0.68106,0.37961,0.41887,0.22928,1.35266,2.10528,1.1575,0.00334,0,0.008647,0.008647,0.008647
43,917.448,1.5356,2.30428,1.19576,0.00333,0.79793,0.67723,0.47075,0.4908,0.32868,0.64398,0.42256,0.424,0.23213,1.35069,2.12369,1.13789,0.00342,0,0.008614,0.008614,0.008614
44,939.538,1.52077,2.27197,1.18768,0.00353,0.78449,0.69405,0.48861,0.50279,0.33229,0.62712,0.42491,0.42788,0.22968,1.37264,2.07671,1.12949,0.00346,0,0.008581,0.008581,0.008581
45,959.751,1.49767,2.24496,1.18808,0.00348,0.80479,0.58622,0.45543,0.4691,0.3197,0.53188,0.40857,0.41017,0.22365,1.33289,2.08637,1.18316,0.00327,0,0.008548,0.008548,0.008548
46,981.482,1.52431,2.2559,1.18914,0.00329,0.79938,0.59171,0.4962,0.48846,0.33343,0.59091,0.42831,0.43193,0.24024,1.34486,2.00539,1.12119,0.00337,0,0.008515,0.008515,0.008515
47,1005.36,1.49795,2.21258,1.17128,0.00332,0.77096,0.59589,0.47212,0.48242,0.32623,0.55788,0.42963,0.42971,0.2334,1.33691,2.05358,1.14545,0.00328,0,0.008482,0.008482,0.008482
48,1025.64,1.53413,2.32583,1.22043,0.00337,0.78431,0.69505,0.46387,0.50595,0.339,0.65817,0.42083,0.4527,0.2453,1.32535,2.02549,1.08408,0.00321,0,0.008449,0.008449,0.008449
49,1047.37,1.54695,2.3283,1.21628,0.00339,0.78416,0.66072,0.47205,0.50014,0.33857,0.65755,0.40688,0.44548,0.24353,1.32302,1.97745,1.10409,0.00317,0,0.008416,0.008416,0.008416
50,1069.4,1.51367,2.21856,1.14553,0.00319,0.74204,0.69104,0.48258,0.51642,0.34263,0.60055,0.43636,0.44819,0.24682,1.30179,2.03169,1.11403,0.00315,0,0.008383,0.008383,0.008383
51,1089.62,1.5444,2.307,1.19814,0.00341,0.76376,0.6302,0.50295,0.50752,0.3468,0.67281,0.39696,0.44372,0.24798,1.32469,2.02349,1.10886,0.00317,0,0.00835,0.00835,0.00835
52,1111.85,1.51599,2.22933,1.16927,0.00335,0.77743,0.68401,0.48497,0.50579,0.34283,0.57037,0.41566,0.42297,0.23831,1.32936,2.05822,1.11217,0.00317,0,0.008317,0.008317,0.008317
53,1133.56,1.49077,2.26486,1.16732,0.0033,0.75915,0.69488,0.48515,0.50477,0.34127,0.61089,0.43197,0.42954,0.23903,1.34404,2.0497,1.0983,0.00319,0,0.008284,0.008284,0.008284
54,1154.06,1.54931,2.27692,1.16784,0.00323,0.74868,0.64925,0.49231,0.51756,0.34259,0.61555,0.4257,0.44405,0.23974,1.32039,2.03613,1.0961,0.00322,0,0.008251,0.008251,0.008251
55,1175.8,1.54061,2.27523,1.1871,0.00335,0.76701,0.72866,0.45619,0.51593,0.35165,0.66396,0.40985,0.44143,0.24808,1.33211,1.96887,1.03813,0.00326,0,0.008218,0.008218,0.008218
56,1197.57,1.52788,2.2614,1.18164,0.00331,0.76981,0.65662,0.48339,0.5118,0.34992,0.61128,0.45009,0.45602,0.25405,1.31822,1.94123,1.06734,0.00324,0,0.008185,0.008185,0.008185
57,1218.13,1.52805,2.28866,1.16411,0.00325,0.74864,0.67565,0.4765,0.50578,0.33118,0.62281,0.40446,0.4202,0.23039,1.35713,2.00034,1.11792,0.0033,0,0.008152,0.008152,0.008152
58,1240.04,1.52308,2.23705,1.17155,0.00339,0.77406,0.69376,0.46482,0.51505,0.34513,0.61733,0.43373,0.45004,0.26038,1.31997,1.88988,1.08139,0.00327,0,0.008119,0.008119,0.008119
59,1260.62,1.50845,2.24052,1.14253,0.00331,0.71849,0.64879,0.52134,0.52397,0.34997,0.61432,0.44924,0.45844,0.24941,1.33347,2.04673,1.07454,0.00335,0,0.008086,0.008086,0.008086
60,1282.4,1.55702,2.26929,1.16974,0.00329,0.75916,0.71065,0.4526,0.50704,0.34663,0.67009,0.41043,0.4465,0.24557,1.31614,1.98276,1.08868,0.00322,0,0.008053,0.008053,0.008053
