epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
21,441.373,1.41859,0.23438,0.00398,0.5451,0.41651,0.44456,0.28617,1.37976,0.27426,0.00477,0.000604,0.000604,0.000604
22,460.999,1.36289,0.22323,0.00396,0.51166,0.41094,0.42917,0.27219,1.43476,0.28377,0.00476,0.0005842,0.0005842,0.0005842
23,477.337,1.37517,0.24143,0.00414,0.57546,0.42396,0.45032,0.28934,1.3424,0.28616,0.00442,0.0005644,0.0005644,0.0005644
24,496.531,1.37691,0.22367,0.00394,0.55251,0.43475,0.47054,0.31133,1.29947,0.26912,0.00426,0.0005446,0.0005446,0.0005446
25,516.016,1.3361,0.22307,0.00413,0.59001,0.42941,0.46217,0.30301,1.36694,0.27643,0.0044,0.0005248,0.0005248,0.0005248
26,532.245,1.34606,0.23045,0.00401,0.56503,0.42929,0.46332,0.29778,1.36021,0.27497,0.00434,0.000505,0.000505,0.000505
27,551.473,1.37819,0.21643,0.00379,0.56358,0.4282,0.46355,0.30334,1.32885,0.26297,0.00426,0.0004852,0.0004852,0.0004852
28,567.831,1.35897,0.21475,0.00392,0.53874,0.44681,0.46743,0.3015,1.36556,0.26706,0.00436,0.0004654,0.0004654,0.0004654
29,587.011,1.32282,0.21209,0.00382,0.56128,0.4379,0.47447,0.30838,1.31066,0.26272,0.00421,0.0004456,0.0004456,0.0004456
30,603.528,1.36381,0.21391,0.00394,0.54718,0.44036,0.46452,0.30716,1.29681,0.26578,0.00383,0.0004258,0.0004258,0.0004258
31,622.785,1.30763,0.20458,0.00373,0.56119,0.43821,0.47089,0.30766,1.34389,0.26933,0.00443,0.000406,0.000406,0.000406
32,638.972,1.29588,0.20232,0.00378,0.58908,0.45012,0.48575,0.3232,1.29599,0.26476,0.00399,0.0003862,0.0003862,0.0003862
33,658.482,1.33587,0.20298,0.00353,0.59806,0.44821,0.48767,0.31267,1.33395,0.2581,0.0042,0.0003664,0.0003664,0.0003664
34,674.808,1.25015,0.18983,0.00342,0.54997,0.47609,0.49366,0.32987,1.22117,0.25957,0.00374,0.0003466,0.0003466,0.0003466
35,694.383,1.33845,0.19786,0.00364,0.56989,0.47284,0.49116,0.32969,1.27459,0.25392,0.00406,0.0003268,0.0003268,0.0003268
36,711.939,1.16338,0.17508,0.00354,0.56562,0.4334,0.46753,0.31117,1.2914,0.26689,0.00417,0.000307,0.000307,0.000307
37,730.552,1.15979,0.16254,0.00335,0.54573,0.44602,0.4855,0.31424,1.35994,0.26247,0.00424,0.0002872,0.0002872,0.0002872
38,746.159,1.12414,0.15907,0.00327,0.57506,0.44644,0.47664,0.31797,1.28178,0.25844,0.00386,0.0002674,0.0002674,0.0002674
39,764.693,1.12022,0.15522,0.0034,0.50686,0.4872,0.47652,0.32254,1.25806,0.2555,0.00381,0.0002476,0.0002476,0.0002476
40,780.391,1.15445,0.15065,0.0032,0.5687,0.45347,0.48131,0.32341,1.27192,0.25328,0.00403,0.0002278,0.0002278,0.0002278
41,798.99,1.09869,0.15027,0.00317,0.56727,0.44263,0.47955,0.3287,1.22878,0.25489,0.00363,0.000208,0.000208,0.000208
42,814.704,1.12753,0.14847,0.00307,0.56568,0.44743,0.48009,0.31827,1.30049,0.25774,0.00398,0.0001882,0.0001882,0.0001882
43,833.284,1.11044,0.1451,0.003,0.61209,0.43879,0.48204,0.32234,1.26568,0.25619,0.00385,0.0001684,0.0001684,0.0001684
44,849.015,1.10388,0.15549,0.00327,0.57382,0.46215,0.4824,0.31572,1.3104,0.25793,0.00405,0.0001486,0.0001486,0.0001486
45,864.651,1.10988,0.14455,0.00307,0.54001,0.47124,0.482,0.32572,1.24494,0.25591,0.00371,0.0001288,0.0001288,0.0001288
46,883.161,1.08757,0.14079,0.00292,0.57297,0.45123,0.48329,0.32159,1.28543,0.25934,0.00386,0.000109,0.000109,0.000109
47,898.769,1.11232,0.14138,0.00288,0.58228,0.4544,0.47912,0.32007,1.27059,0.2651,0.00377,8.92e-05,8.92e-05,8.92e-05
48,917.274,1.07049,0.13583,0.00284,0.57664,0.46097,0.48213,0.31897,1.28755,0.2673,0.00392,6.94e-05,6.94e-05,6.94e-05
49,932.927,1.08303,0.13817,0.00274,0.57041,0.45995,0.48218,0.31999,1.28352,0.26519,0.00386,4.96e-05,4.96e-05,4.96e-05
50,951.529,1.06137,0.13682,0.00292,0.58091,0.45452,0.48386,0.32871,1.24337,0.26318,0.00359,2.98e-05,2.98e-05,2.98e-05
