epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
28,829.487,1.14808,1.68005,0.1023,0.00247,0.42655,0.79952,0.51783,0.57678,0.39719,0.83448,0.45283,0.51234,0.28514,1.47029,2.34336,0.14224,0.00299,0,0.00044296,0.00044296,0.00044296
29,856.587,1.12154,1.59523,0.09645,0.00248,0.38,0.81068,0.48774,0.56863,0.39081,0.77157,0.46647,0.51111,0.27941,1.46771,2.30873,0.13714,0.00299,0,0.000412246,0.000412246,0.000412246
30,883.645,1.15163,1.66334,0.10113,0.00247,0.41847,0.77006,0.51379,0.58622,0.40105,0.7751,0.47527,0.53745,0.30162,1.47739,2.40634,0.13559,0.00301,0,0.000381899,0.000381899,0.000381899
31,911.398,1.13752,1.65117,0.09582,0.00233,0.39136,0.75093,0.53269,0.58059,0.4044,0.78271,0.4848,0.53379,0.29227,1.43255,2.3288,0.13119,0.00292,0,0.000352037,0.000352037,0.000352037
32,938.179,1.10844,1.61486,0.09351,0.00224,0.39029,0.85961,0.51014,0.57548,0.40198,0.79087,0.47153,0.5186,0.29879,1.4162,2.37923,0.13422,0.00278,0,0.000322778,0.000322778,0.000322778
33,962.699,1.08568,1.56404,0.09128,0.00228,0.36942,0.74638,0.50102,0.5797,0.40749,0.79897,0.46154,0.53651,0.31266,1.40058,2.43163,0.13519,0.0028,0,0.000294239,0.000294239,0.000294239
34,990.765,1.08754,1.60456,0.09026,0.00214,0.37277,0.8234,0.51954,0.58883,0.41162,0.71398,0.51022,0.52949,0.29703,1.39261,2.61623,0.13327,0.00276,0,0.000266532,0.000266532,0.000266532
35,1017.79,1.0499,1.5149,0.08753,0.00209,0.35848,0.84505,0.51215,0.58701,0.4116,0.73289,0.51001,0.53003,0.31399,1.39282,2.48,0.12994,0.00277,0,0.000239766,0.000239766,0.000239766
36,1045.39,1.06655,1.59328,0.08959,0.00215,0.37714,0.7858,0.52373,0.59273,0.40956,0.79464,0.48998,0.53381,0.30351,1.40288,2.33839,0.12716,0.00274,0,0.000214046,0.000214046,0.000214046
37,1069.85,1.03689,1.4839,0.08483,0.00209,0.33575,0.8311,0.52245,0.59338,0.41116,0.81356,0.47737,0.53045,0.30616,1.39171,2.25393,0.12863,0.00278,0,0.000189475,0.000189475,0.000189475
