epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
102,691.618,1.58856,0.10399,0.00392,0.63012,0.48829,0.49508,0.33345,1.41913,0.10495,0.00418,0.000370407,0.000370407,0.000370407
103,697.375,1.61099,0.10906,0.0042,0.69399,0.48022,0.51021,0.34423,1.39664,0.10273,0.00389,0.000363075,0.000363075,0.000363075
104,702.919,1.57264,0.10574,0.00406,0.68285,0.47437,0.50482,0.3497,1.34673,0.10387,0.00357,0.000355742,0.000355742,0.000355742
105,708.681,1.59093,0.10653,0.00407,0.70033,0.48538,0.51136,0.34246,1.39305,0.10498,0.00396,0.00034841,0.00034841,0.00034841
106,717.048,1.61578,0.10387,0.00394,0.67429,0.47745,0.50887,0.35153,1.37243,0.10283,0.0039,0.000341077,0.000341077,0.000341077
107,723.355,1.59951,0.10752,0.00427,0.71435,0.4769,0.52888,0.35321,1.40983,0.10369,0.00406,0.000333744,0.000333744,0.000333744
108,729.306,1.58737,0.10533,0.00406,0.66274,0.48451,0.51091,0.34214,1.41613,0.10553,0.00396,0.000326412,0.000326412,0.000326412
109,735.124,1.61387,0.1075,0.0041,0.6425,0.47982,0.51153,0.34365,1.40619,0.10332,0.004,0.000319079,0.000319079,0.000319079
110,740.904,1.57456,0.10598,0.00403,0.66272,0.48661,0.5104,0.3466,1.39979,0.10181,0.00393,0.000311747,0.000311747,0.000311747
111,746.763,1.60231,0.10523,0.00388,0.63727,0.46697,0.50339,0.33854,1.42809,0.10175,0.00414,0.000304414,0.000304414,0.000304414
112,754.662,1.58295,0.10439,0.004,0.62847,0.49695,0.51949,0.34874,1.42915,0.10111,0.00409,0.000297081,0.000297081,0.000297081
113,760.384,1.59139,0.10656,0.00406,0.63511,0.48653,0.51557,0.34937,1.39741,0.10016,0.00401,0.000289749,0.000289749,0.000289749
114,766.014,1.58393,0.10677,0.00411,0.6381,0.48792,0.51529,0.34867,1.40511,0.10126,0.00396,0.000282416,0.000282416,0.000282416
115,772.069,1.60226,0.10696,0.00404,0.65545,0.46738,0.51046,0.34865,1.38848,0.10114,0.00397,0.000275084,0.000275084,0.000275084
116,777.897,1.55003,0.10672,0.004,0.65597,0.4898,0.51573,0.35185,1.3695,0.10177,0.00384,0.000267751,0.000267751,0.000267751
117,786.079,1.56387,0.10417,0.00394,0.65476,0.48445,0.52043,0.35569,1.38127,0.10097,0.00382,0.000260418,0.000260418,0.000260418
118,792.222,1.58114,0.1059,0.00397,0.65069,0.51018,0.51663,0.35043,1.39709,0.10052,0.00392,0.000253086,0.000253086,0.000253086
119,797.991,1.57857,0.10614,0.00404,0.63813,0.49514,0.5149,0.35005,1.38536,0.10193,0.00393,0.000245753,0.000245753,0.000245753
120,803.591,1.54996,0.09918,0.00376,0.62503,0.50202,0.51156,0.35289,1.36059,0.10128,0.00378,0.000238421,0.000238421,0.000238421
121,809.331,1.58935,0.10397,0.00397,0.6096,0.50496,0.51135,0.35583,1.35158,0.10089,0.00367,0.000231088,0.000231088,0.000231088
122,815.229,1.55191,0.10323,0.00393,0.65256,0.48544,0.52161,0.35772,1.37867,0.09954,0.00394,0.000223755,0.000223755,0.000223755
123,823.88,1.5969,0.10502,0.00399,0.66128,0.48896,0.52303,0.3557,1.37569,0.0998,0.00391,0.000216423,0.000216423,0.000216423
124,829.587,1.5674,0.10467,0.00399,0.67162,0.49141,0.53331,0.35473,1.39669,0.10103,0.00404,0.00020909,0.00020909,0.00020909
125,835.094,1.58465,0.10353,0.00395,0.66398,0.49243,0.53041,0.36171,1.36964,0.0996,0.00383,0.000201758,0.000201758,0.000201758
126,840.506,1.5598,0.10405,0.00393,0.67745,0.48996,0.52631,0.35965,1.387,0.10042,0.00394,0.000194425,0.000194425,0.000194425
127,846.245,1.5804,0.10654,0.00403,0.6694,0.48697,0.52865,0.36404,1.33453,0.09924,0.00366,0.000187092,0.000187092,0.000187092
128,854.88,1.56322,0.10313,0.00399,0.68546,0.48722,0.52471,0.35796,1.36818,0.1006,0.00381,0.00017976,0.00017976,0.00017976
129,860.888,1.57415,0.10506,0.00402,0.63693,0.492,0.52863,0.35601,1.40882,0.09923,0.00406,0.000172427,0.000172427,0.000172427
130,866.568,1.56711,0.10256,0.00391,0.64391,0.48906,0.52391,0.36371,1.35763,0.09889,0.00378,0.000165095,0.000165095,0.000165095
131,872.025,1.57517,0.10419,0.00393,0.66182,0.50078,0.5301,0.36526,1.36431,0.09804,0.00369,0.000157762,0.000157762,0.000157762
132,877.618,1.57967,0.10264,0.00382,0.70723,0.48727,0.53072,0.36977,1.34081,0.09771,0.00368,0.000150429,0.000150429,0.000150429
133,883.547,1.56918,0.10573,0.00398,0.67101,0.49116,0.53082,0.36488,1.35483,0.09933,0.0037,0.000143097,0.000143097,0.000143097
134,892.46,1.54696,0.10212,0.00381,0.69395,0.48798,0.53779,0.36903,1.3451,0.09812,0.00375,0.000135764,0.000135764,0.000135764
135,898.561,1.57919,0.10446,0.00393,0.68434,0.49212,0.53364,0.36629,1.3316,0.09916,0.00356,0.000128432,0.000128432,0.000128432
136,904.572,1.53673,0.10201,0.00377,0.68856,0.49194,0.53316,0.36653,1.33203,0.09848,0.00368,0.000121099,0.000121099,0.000121099
137,910.234,1.55614,0.10262,0.00389,0.68816,0.48885,0.53481,0.3655,1.34964,0.09826,0.00372,0.000113766,0.000113766,0.000113766
138,915.997,1.53437,0.10495,0.00403,0.71336,0.49036,0.53478,0.36329,1.35003,0.09877,0.00364,0.000106434,0.000106434,0.000106434
139,923.934,1.59092,0.10278,0.004,0.6917,0.48658,0.52589,0.36303,1.34972,0.09835,0.00365,9.91012e-05,9.91012e-05,9.91012e-05
140,929.925,1.56356,0.10295,0.00388,0.69641,0.4938,0.5316,0.36433,1.33726,0.09957,0.00363,9.17686e-05,9.17686e-05,9.17686e-05
141,936.597,1.38199,0.09349,0.00344,0.66233,0.49559,0.52486,0.35812,1.36162,0.09976,0.00382,8.4436e-05,8.4436e-05,8.4436e-05
142,941.711,1.35035,0.09111,0.00341,0.67314,0.49222,0.51845,0.35871,1.35522,0.09786,0.00362,7.71034e-05,7.71034e-05,7.71034e-05
143,946.76,1.35675,0.09058,0.00335,0.67437,0.49092,0.52002,0.35776,1.37288,0.09921,0.0037,6.97708e-05,6.97708e-05,6.97708e-05
144,951.846,1.40622,0.09033,0.0034,0.67508,0.49652,0.52145,0.35747,1.37246,0.09887,0.00374,6.24382e-05,6.24382e-05,6.24382e-05
145,960.047,1.35881,0.0911,0.00333,0.68504,0.49738,0.52477,0.36024,1.3647,0.09817,0.00369,5.51056e-05,5.51056e-05,5.51056e-05
146,965.64,1.38236,0.09155,0.00338,0.69211,0.49686,0.5287,0.35945,1.36739,0.09769,0.0037,4.7773e-05,4.7773e-05,4.7773e-05
147,971.202,1.3588,0.09002,0.00338,0.68185,0.50099,0.52989,0.35904,1.37201,0.09829,0.00371,4.04404e-05,4.04404e-05,4.04404e-05
148,976.36,1.36634,0.08984,0.00331,0.69383,0.49779,0.53378,0.36232,1.36525,0.09776,0.00369,3.31078e-05,3.31078e-05,3.31078e-05
149,981.601,1.36683,0.09097,0.00333,0.68352,0.50035,0.53101,0.36265,1.36213,0.09776,0.00367,2.57752e-05,2.57752e-05,2.57752e-05
150,986.604,1.36389,0.09021,0.00335,0.70299,0.49929,0.52946,0.3614,1.35712,0.09778,0.00365,1.84426e-05,1.84426e-05,1.84426e-05
