epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,99.8844,1.47081,2.60278,2.80489,0.00379,9.83134,0.81496,0.29471,0.30961,0.21346,0.80542,0.28735,0.29717,0.16693,1.29935,2.08255,2.34024,0.00364,0,0.000327778,0.000327778,0.000327778
2,128.453,1.3998,2.31298,1.67316,0.00323,5.54836,0.69966,0.29613,0.35209,0.23944,0.69061,0.28946,0.33447,0.18984,1.29123,2.05568,1.52583,0.00383,0,0.000648021,0.000648021,0.000648021
3,153.717,1.48868,2.33351,1.3563,0.00379,3.22803,0.60085,0.35187,0.35885,0.22177,0.55933,0.33223,0.32858,0.18197,1.42738,2.25953,1.44452,0.00444,0,0.000955064,0.000955064,0.000955064
4,181.495,1.58535,2.42265,1.24195,0.00421,2.51797,0.73012,0.30543,0.3452,0.2214,0.717,0.29411,0.32637,0.18038,1.43491,2.10846,1.22932,0.00495,0,0.0009406,0.0009406,0.0009406
5,209.225,1.55405,2.40572,1.16573,0.00426,2.15431,0.58446,0.34637,0.3539,0.21952,0.55781,0.33316,0.32763,0.17944,1.43999,2.06241,1.23766,0.00494,0,0.0009208,0.0009208,0.0009208
6,237.164,1.59406,2.43666,1.11686,0.00412,2.13093,0.42,0.34365,0.34796,0.22293,0.4091,0.32457,0.32254,0.17271,1.40025,2.27327,1.23813,0.00465,0,0.000901,0.000901,0.000901
7,262.012,1.55728,2.3699,1.07708,0.00406,1.79226,0.41099,0.36333,0.36763,0.22732,0.40333,0.34269,0.33913,0.17793,1.42769,2.16312,1.11763,0.00472,0,0.0008812,0.0008812,0.0008812
8,289.803,1.51984,2.2804,1.04959,0.00394,1.43475,0.41007,0.3971,0.39824,0.25003,0.56786,0.36957,0.3674,0.19987,1.36528,2.04973,1.01312,0.00459,0,0.0008614,0.0008614,0.0008614
9,317.398,1.46753,2.18586,0.99809,0.00399,1.12199,0.45298,0.37212,0.38562,0.25705,0.44107,0.35355,0.36025,0.20169,1.32921,1.99828,1.04754,0.00419,0,0.0008416,0.0008416,0.0008416
10,345.449,1.5114,2.31416,1.00874,0.00369,1.04359,0.44159,0.39956,0.40859,0.25206,0.407,0.37373,0.37019,0.19611,1.35726,2.02793,1.04293,0.00438,0,0.0008218,0.0008218,0.0008218
11,373.225,1.5019,2.29301,0.9689,0.00345,1.03967,0.47561,0.38449,0.41904,0.2736,0.45014,0.35937,0.38832,0.21658,1.37261,2.009,1.01711,0.00421,0,0.000802,0.000802,0.000802
12,397.952,1.48008,2.20676,0.9461,0.00379,0.97945,0.47243,0.39582,0.40437,0.25949,0.45166,0.3767,0.37554,0.20537,1.40338,2.02299,0.99184,0.00428,0,0.0007822,0.0007822,0.0007822
13,425.493,1.44735,2.137,0.92604,0.00361,0.93754,0.49925,0.39048,0.40496,0.26992,0.47876,0.35159,0.36904,0.21064,1.32772,1.99401,0.97645,0.00421,0,0.0007624,0.0007624,0.0007624
14,453.108,1.41225,2.09302,0.91127,0.0035,0.93256,0.48598,0.38515,0.40619,0.27134,0.7032,0.33456,0.37649,0.21166,1.29159,1.9355,0.96606,0.00387,0,0.0007426,0.0007426,0.0007426
15,480.913,1.4598,2.17317,0.8842,0.0034,0.92352,0.47065,0.3905,0.42541,0.2826,0.48434,0.37306,0.40054,0.22546,1.33163,1.88898,0.9291,0.00412,0,0.0007228,0.0007228,0.0007228
16,506.402,1.48572,2.21701,0.90025,0.00344,0.93145,0.54184,0.39185,0.42604,0.27339,0.47545,0.37752,0.38918,0.21139,1.33538,1.92572,0.93856,0.00391,0,0.000703,0.000703,0.000703
17,533.786,1.41264,2.11431,0.88056,0.00357,0.89582,0.70346,0.39944,0.43785,0.2857,0.66806,0.37551,0.39382,0.21763,1.30478,1.91692,0.91972,0.00393,0,0.0006832,0.0006832,0.0006832
18,562.139,1.36205,2.00317,0.86508,0.00351,0.92728,0.49544,0.4054,0.42609,0.28063,0.48353,0.38412,0.39563,0.22473,1.27481,1.86893,0.93267,0.00374,0,0.0006634,0.0006634,0.0006634
19,589.759,1.35235,1.9449,0.80138,0.00314,0.80364,0.50995,0.41175,0.42708,0.27366,0.4911,0.3797,0.3814,0.20541,1.328,1.95143,0.95919,0.00401,0,0.0006436,0.0006436,0.0006436
20,614.099,1.30881,1.90884,0.78408,0.00308,0.79531,0.53148,0.38882,0.43013,0.29383,0.50582,0.36304,0.38562,0.22327,1.25365,1.85771,0.90686,0.00369,0,0.0006238,0.0006238,0.0006238
21,641.891,1.36749,1.9893,0.80893,0.0032,0.78361,0.49166,0.43149,0.44558,0.29578,0.46726,0.41422,0.4013,0.233,1.26014,1.84683,0.8954,0.00366,0,0.000604,0.000604,0.000604
22,669.933,1.35059,1.97895,0.80982,0.00318,0.81619,0.51157,0.41121,0.42683,0.28474,0.49421,0.38769,0.39687,0.22948,1.26619,1.85529,0.91257,0.00372,0,0.0005842,0.0005842,0.0005842
23,697.262,1.32231,1.9474,0.77523,0.00304,0.74153,0.49983,0.40164,0.42451,0.28677,0.4873,0.38765,0.3967,0.22662,1.269,1.85925,0.9002,0.00383,0,0.0005644,0.0005644,0.0005644
24,725.045,1.35301,1.96203,0.77108,0.00301,0.75598,0.5262,0.43521,0.45848,0.30987,0.51648,0.41452,0.42965,0.24135,1.23721,1.80222,0.86891,0.00362,0,0.0005446,0.0005446,0.0005446
25,750.11,1.31421,1.91166,0.77571,0.00306,0.76023,0.55678,0.42129,0.45072,0.30685,0.52442,0.41271,0.42257,0.24925,1.23412,1.81235,0.84395,0.00367,0,0.0005248,0.0005248,0.0005248
26,777.646,1.29643,1.905,0.77137,0.0031,0.73654,0.57823,0.42726,0.45423,0.30547,0.50245,0.40574,0.4109,0.23295,1.22823,1.81761,0.87796,0.00384,0,0.000505,0.000505,0.000505
27,805.868,1.3129,1.92923,0.74673,0.00293,0.7128,0.51748,0.40823,0.44358,0.30535,0.54832,0.38982,0.41729,0.24122,1.21171,1.80284,0.86581,0.00357,0,0.0004852,0.0004852,0.0004852
28,833.281,1.28484,1.8706,0.76422,0.00314,0.71824,0.51306,0.40034,0.43942,0.30365,0.53082,0.36752,0.40323,0.23803,1.22005,1.80383,0.88201,0.00347,0,0.0004654,0.0004654,0.0004654
29,857.496,1.29858,1.9096,0.76386,0.00293,0.71664,0.55545,0.4198,0.45731,0.32033,0.51936,0.39413,0.41757,0.24183,1.20542,1.842,0.84652,0.00331,0,0.0004456,0.0004456,0.0004456
30,886.912,1.26779,1.88981,0.73758,0.00284,0.70235,0.49276,0.41907,0.44212,0.30895,0.5032,0.40183,0.41678,0.24026,1.20581,1.82193,0.86382,0.00354,0,0.0004258,0.0004258,0.0004258
31,913.268,1.2808,1.88152,0.71632,0.00284,0.65377,0.54017,0.41105,0.43604,0.30056,0.48074,0.40571,0.39965,0.22919,1.20633,1.82593,0.87717,0.00344,0,0.000406,0.000406,0.000406
32,942.064,1.28921,1.86999,0.71057,0.00266,0.63515,0.5169,0.41489,0.43406,0.30061,0.49675,0.4057,0.41383,0.23472,1.20645,1.78309,0.88188,0.00339,0,0.0003862,0.0003862,0.0003862
33,966.222,1.26117,1.82538,0.70608,0.00275,0.64443,0.51978,0.42366,0.4402,0.30259,0.50365,0.40723,0.41264,0.23452,1.21509,1.7752,0.86933,0.00355,0,0.0003664,0.0003664,0.0003664
34,992.788,1.26642,1.87496,0.69994,0.00263,0.61818,0.53832,0.42982,0.45784,0.31838,0.53138,0.41864,0.42726,0.2451,1.19942,1.76257,0.84121,0.00346,0,0.0003466,0.0003466,0.0003466
35,1021.32,1.23168,1.82022,0.679,0.0026,0.58982,0.54831,0.44237,0.46535,0.32291,0.51658,0.42836,0.43451,0.25246,1.1771,1.74454,0.82775,0.0033,0,0.0003268,0.0003268,0.0003268
36,1048.84,1.13427,1.55071,0.60707,0.00278,0.42444,0.54805,0.43714,0.45761,0.3167,0.55432,0.39478,0.4255,0.25,1.19786,1.7671,0.85598,0.00319,0,0.000307,0.000307,0.000307
37,1071.26,1.11122,1.49583,0.57275,0.00262,0.39725,0.55722,0.4316,0.46376,0.32713,0.49938,0.42576,0.43012,0.25665,1.20031,1.75175,0.83881,0.00341,0,0.0002872,0.0002872,0.0002872
38,1097.58,1.09259,1.51805,0.57099,0.00264,0.39813,0.51083,0.44895,0.4635,0.32745,0.50678,0.42672,0.43558,0.25646,1.16482,1.75501,0.84285,0.00327,0,0.0002674,0.0002674,0.0002674
39,1123.3,1.09768,1.51436,0.55705,0.00262,0.38954,0.53753,0.43378,0.45795,0.32398,0.51639,0.42069,0.4282,0.25384,1.17483,1.75688,0.8353,0.00319,0,0.0002476,0.0002476,0.0002476
40,1148.8,1.07893,1.50464,0.54458,0.00255,0.36914,0.52645,0.46294,0.45583,0.32114,0.50207,0.44902,0.43162,0.24846,1.1692,1.76607,0.83898,0.00318,0,0.0002278,0.0002278,0.0002278
41,1171.64,1.07348,1.49195,0.53916,0.00247,0.37505,0.54287,0.45079,0.46193,0.32474,0.53022,0.44243,0.43655,0.24901,1.15109,1.72916,0.82491,0.00305,0,0.000208,0.000208,0.000208
42,1197.29,1.04723,1.4659,0.52639,0.00245,0.36112,0.61278,0.41171,0.47234,0.33551,0.53136,0.42894,0.44696,0.25914,1.14365,1.75871,0.82836,0.00311,0,0.0001882,0.0001882,0.0001882
43,1223.02,1.04561,1.45855,0.51416,0.00235,0.34086,0.53385,0.44967,0.46511,0.33014,0.50895,0.45026,0.44018,0.2579,1.15625,1.74482,0.84105,0.00314,0,0.0001684,0.0001684,0.0001684
44,1245.54,1.04762,1.46878,0.51969,0.00232,0.36344,0.4915,0.46126,0.45762,0.32854,0.47736,0.45283,0.43184,0.25206,1.1357,1.73219,0.83639,0.003,0,0.0001486,0.0001486,0.0001486
45,1271.01,1.03151,1.44134,0.51537,0.00242,0.34537,0.58932,0.41851,0.46584,0.33012,0.52431,0.42172,0.43578,0.2548,1.15445,1.70408,0.82616,0.00302,0,0.0001288,0.0001288,0.0001288
46,1296.45,1.05464,1.42527,0.50558,0.00225,0.33281,0.54093,0.45551,0.47174,0.33543,0.51617,0.46063,0.44393,0.25265,1.12307,1.68632,0.82491,0.00289,0,0.000109,0.000109,0.000109
47,1321.77,1.07286,1.46409,0.51119,0.00224,0.32381,0.52547,0.46571,0.47078,0.33446,0.50327,0.45735,0.44624,0.25652,1.14597,1.6901,0.82745,0.00305,0,8.92e-05,8.92e-05,8.92e-05
48,1344.59,1.01333,1.39033,0.48733,0.00221,0.32977,0.54986,0.43571,0.47326,0.33752,0.47941,0.4696,0.44885,0.26017,1.12881,1.71755,0.81242,0.00297,0,6.94e-05,6.94e-05,6.94e-05
49,1370.21,1.01299,1.39352,0.48427,0.00212,0.31014,0.54464,0.44184,0.47444,0.34013,0.53686,0.43112,0.44641,0.25958,1.1297,1.70906,0.81281,0.00295,0,4.96e-05,4.96e-05,4.96e-05
50,1396.14,0.99379,1.34589,0.48205,0.00215,0.3167,0.59237,0.42005,0.47454,0.33882,0.55054,0.42497,0.45028,0.26186,1.1347,1.70319,0.81106,0.00295,0,2.98e-05,2.98e-05,2.98e-05
