epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
28,1829.55,1.25888,1.90992,0.12419,0.00303,0.6146,0.80774,0.53171,0.60385,0.40381,0.74574,0.50407,0.5308,0.29547,1.47002,2.27743,0.136,0.00333,0,0.00044296,0.00044296,0.00044296
29,1879.6,1.2595,1.88913,0.12033,0.0029,0.63046,0.89429,0.50449,0.60119,0.40144,0.80054,0.44627,0.51573,0.28333,1.42179,2.28567,0.14018,0.00303,0,0.000412246,0.000412246,0.000412246
30,1932.32,1.23951,1.92101,0.12185,0.00289,0.64101,0.72738,0.55345,0.60103,0.40449,0.73073,0.50034,0.54304,0.31317,1.42283,2.2322,0.13364,0.00311,0,0.000381899,0.000381899,0.000381899
31,1982.48,1.24614,1.88573,0.11917,0.00276,0.60805,0.74205,0.55177,0.59235,0.39972,0.83026,0.4674,0.52915,0.29911,1.4137,2.2109,0.13117,0.003,0,0.000352037,0.000352037,0.000352037
32,2035.49,1.2438,1.89436,0.11765,0.0027,0.59049,0.84246,0.51805,0.60088,0.40391,0.79042,0.4486,0.50965,0.29784,1.43189,2.18803,0.13187,0.00304,0,0.000322778,0.000322778,0.000322778
33,2084.92,1.23849,1.8914,0.11687,0.00278,0.6015,0.84144,0.50704,0.59941,0.40552,0.83187,0.4628,0.52118,0.2973,1.42062,2.26408,0.13189,0.00308,0,0.000294239,0.000294239,0.000294239
34,2134.72,1.23274,1.88482,0.11683,0.00286,0.59188,0.812,0.52863,0.5975,0.40278,0.79816,0.46648,0.52276,0.28679,1.40251,2.20679,0.13567,0.00291,0,0.000266532,0.000266532,0.000266532
35,2187.27,1.21362,1.81754,0.11154,0.00268,0.52653,0.85783,0.50285,0.60799,0.42032,0.77219,0.50128,0.54581,0.30481,1.39572,2.24178,0.13264,0.00291,0,0.000239766,0.000239766,0.000239766
36,2237.14,1.17077,1.75731,0.10976,0.00252,0.50974,0.86562,0.53179,0.61144,0.4202,0.79732,0.48781,0.54297,0.31176,1.39642,2.20357,0.13111,0.00283,0,0.000214046,0.000214046,0.000214046
37,2290.89,1.17154,1.77401,0.10854,0.00251,0.50919,0.85815,0.52668,0.61688,0.42998,0.81016,0.48454,0.54901,0.31562,1.37943,2.17572,0.13054,0.00279,0,0.000189475,0.000189475,0.000189475
38,2341.2,1.19608,1.80623,0.1103,0.00254,0.52665,0.85435,0.51579,0.60907,0.42288,0.7927,0.47282,0.53564,0.3124,1.37828,2.17318,0.12841,0.00282,0,0.000166149,0.000166149,0.000166149
39,2394.62,1.13465,1.7282,0.10557,0.00242,0.4817,0.82622,0.54853,0.61827,0.43147,0.75906,0.51427,0.54931,0.31928,1.36825,2.17613,0.12388,0.00277,0,0.000144161,0.000144161,0.000144161
40,2444.48,1.14711,1.76178,0.10696,0.0025,0.50786,0.84081,0.55448,0.61028,0.42005,0.78063,0.51628,0.54513,0.31622,1.36735,2.19002,0.13037,0.00276,0,0.000123596,0.000123596,0.000123596
41,2494.29,1.07625,1.58574,0.09176,0.00239,0.35331,0.80906,0.5481,0.61252,0.42617,0.74458,0.50917,0.5456,0.31428,1.37881,2.44036,0.12686,0.00278,0,0.000104537,0.000104537,0.000104537
42,2545.84,1.04556,1.47935,0.08488,0.00229,0.31646,0.82546,0.53836,0.60927,0.42075,0.8053,0.48331,0.53938,0.3214,1.37755,2.42165,0.12788,0.00279,0,8.70577e-05,8.70577e-05,8.70577e-05
43,2593.52,1.05821,1.49199,0.08507,0.00222,0.31131,0.83104,0.5462,0.60886,0.42428,0.79071,0.49734,0.54186,0.30957,1.36186,2.23953,0.13036,0.00276,0,7.12282e-05,7.12282e-05,7.12282e-05
44,2644.74,1.06864,1.54785,0.08701,0.00226,0.32607,0.83894,0.5477,0.6134,0.42799,0.7873,0.52529,0.5536,0.32233,1.36371,2.21261,0.12663,0.00271,0,5.71106e-05,5.71106e-05,5.71106e-05
45,2692.3,1.04345,1.52024,0.08326,0.0022,0.31313,0.86254,0.54059,0.61537,0.43215,0.78373,0.49994,0.54714,0.32138,1.35983,2.47622,0.12517,0.00272,0,4.47606e-05,4.47606e-05,4.47606e-05
46,2740.65,1.03747,1.49256,0.08153,0.00216,0.3032,0.82989,0.55358,0.61392,0.43135,0.72649,0.51805,0.54269,0.31819,1.35318,2.56195,0.12507,0.00269,0,3.4227e-05,3.4227e-05,3.4227e-05
47,2791.76,1.02907,1.42851,0.08141,0.00213,0.28753,0.85813,0.54831,0.6127,0.42983,0.79455,0.49821,0.54644,0.32445,1.34917,2.47462,0.12675,0.00264,0,2.55513e-05,2.55513e-05,2.55513e-05
48,2840.91,1.06212,1.56888,0.08511,0.0022,0.315,0.85263,0.54799,0.61561,0.4311,0.7947,0.49928,0.54657,0.32477,1.35102,2.46711,0.12653,0.00265,0,1.87678e-05,1.87678e-05,1.87678e-05
49,2893.52,1.04376,1.51486,0.08388,0.00214,0.32215,0.85609,0.54447,0.61419,0.42967,0.80701,0.49809,0.54602,0.32239,1.34942,2.459,0.12531,0.00265,0,1.39032e-05,1.39032e-05,1.39032e-05
50,2941.41,1.04082,1.48403,0.08192,0.00212,0.29294,0.85983,0.54304,0.61218,0.42893,0.78412,0.50754,0.54569,0.32082,1.34877,2.55347,0.1249,0.00264,0,1.09768e-05,1.09768e-05,1.09768e-05
