epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
65,627.647,1.45088,0.08639,0.00365,0.75927,0.5663,0.62723,0.44589,1.24151,0.08444,0.00377,0.000641714,0.000641714,0.000641714
66,638.729,1.41849,0.08331,0.00342,0.73485,0.57831,0.62454,0.43946,1.27128,0.08472,0.0037,0.000634381,0.000634381,0.000634381
67,646.985,1.43562,0.0851,0.00361,0.72548,0.58615,0.62873,0.43424,1.29678,0.08324,0.004,0.000627048,0.000627048,0.000627048
68,655.317,1.3937,0.08118,0.00345,0.73501,0.55477,0.61921,0.43955,1.26381,0.08193,0.00364,0.000619716,0.000619716,0.000619716
69,666.373,1.39109,0.08122,0.00342,0.7627,0.5708,0.63629,0.44037,1.27904,0.08163,0.00382,0.000612383,0.000612383,0.000612383
70,675.097,1.40645,0.08213,0.00357,0.73195,0.57076,0.6192,0.43157,1.26943,0.08435,0.00373,0.000605051,0.000605051,0.000605051
71,683.361,1.38602,0.08281,0.00344,0.75209,0.57657,0.62731,0.44143,1.20711,0.0823,0.00325,0.000597718,0.000597718,0.000597718
72,691.769,1.39103,0.08317,0.00361,0.72276,0.57026,0.62271,0.42738,1.2758,0.08484,0.00375,0.000590385,0.000590385,0.000590385
73,702.572,1.40803,0.08368,0.00353,0.80036,0.56977,0.64056,0.45563,1.22476,0.0823,0.00334,0.000583053,0.000583053,0.000583053
74,711.085,1.41716,0.0824,0.0035,0.79194,0.57775,0.63999,0.43698,1.27715,0.08288,0.0038,0.00057572,0.00057572,0.00057572
75,719.307,1.40216,0.08114,0.00357,0.78146,0.57812,0.63876,0.4533,1.21261,0.08081,0.00347,0.000568388,0.000568388,0.000568388
76,727.613,1.39359,0.08093,0.00361,0.79191,0.57715,0.63742,0.45342,1.23349,0.08128,0.00362,0.000561055,0.000561055,0.000561055
77,738.803,1.37282,0.07955,0.00343,0.80982,0.57838,0.63957,0.43108,1.299,0.08445,0.00396,0.000553722,0.000553722,0.000553722
78,747.204,1.3593,0.08012,0.00339,0.76892,0.57355,0.63813,0.45017,1.23573,0.0827,0.00351,0.00054639,0.00054639,0.00054639
79,755.594,1.38057,0.081,0.00356,0.76053,0.59446,0.64382,0.45744,1.23088,0.0837,0.00364,0.000539057,0.000539057,0.000539057
80,764.326,1.41374,0.08217,0.00361,0.80524,0.5623,0.6497,0.44411,1.32299,0.08084,0.00421,0.000531725,0.000531725,0.000531725
81,775.132,1.39561,0.0792,0.00337,0.85542,0.56929,0.65676,0.45947,1.25931,0.07871,0.00379,0.000524392,0.000524392,0.000524392
82,783.717,1.40325,0.07954,0.00341,0.81593,0.58922,0.65231,0.45887,1.25055,0.07966,0.00369,0.000517059,0.000517059,0.000517059
83,792.139,1.35101,0.07873,0.00344,0.7825,0.61022,0.65771,0.46349,1.24405,0.08094,0.00365,0.000509727,0.000509727,0.000509727
84,801.077,1.38964,0.07873,0.00337,0.7435,0.60529,0.64163,0.44301,1.29545,0.08488,0.00389,0.000502394,0.000502394,0.000502394
85,811.888,1.39202,0.07792,0.00326,0.76149,0.59435,0.64915,0.45124,1.25535,0.08121,0.00359,0.000495062,0.000495062,0.000495062
86,820.241,1.38491,0.07872,0.00345,0.79823,0.56895,0.64811,0.45354,1.23215,0.08291,0.00355,0.000487729,0.000487729,0.000487729
87,828.668,1.37441,0.07961,0.00331,0.74444,0.60669,0.64628,0.45284,1.24803,0.0808,0.00373,0.000480396,0.000480396,0.000480396
88,839.46,1.38313,0.07885,0.00336,0.7925,0.5892,0.65205,0.46054,1.24364,0.08003,0.00361,0.000473064,0.000473064,0.000473064
89,848.123,1.34193,0.07709,0.00346,0.78046,0.58029,0.64445,0.45847,1.22602,0.08129,0.00363,0.000465731,0.000465731,0.000465731
